scorer,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker
71,205.8636,118.5794,0.9997,224.6360,145.1262,0.9964,229.7464,124.5537,0.9998,245.2294,146.3653,0.9985,250.9236,129.5146,0.9966,262.2866,151.6606,0.9989,219.2617,100.5614,0.9986,222.5974,127.0209,0.9981,241.4750,117.6036,0.9993,249.4637,135.7026,1.0000,261.4334,121.7635,0.9994,270.3884,138.2566,0.9977
72,206.3430,118.5903,0.9997,225.7134,144.6429,0.9992,230.0098,124.6208,0.9996,245.1265,145.9378,0.9995,251.0701,129.3518,0.9998,262.2034,150.9427,0.9999,220.0942,100.7766,0.9950,222.3036,126.5393,0.9997,241.6309,117.2165,0.9981,249.6089,135.4920,0.9993,261.6002,121.6361,0.9974,271.5886,138.2245,0.9981
73,207.0582,118.5355,0.9995,225.7861,143.7313,0.9958,230.1926,124.4031,0.9941,245.2078,145.6807,0.9994,251.5226,129.0706,0.9998,262.2246,150.3903,0.9987,220.5130,100.9434,1.0000,222.2749,126.7248,0.9994,242.2609,116.6001,0.9999,249.7126,135.2906,0.9995,261.8334,121.2592,0.9985,271.8480,137.6561,0.9997
74,206.2450,117.6558,1.0000,224.4359,142.8654,0.9997,229.7003,124.4506,0.9939,244.7579,145.6048,0.9998,251.3434,129.2757,0.9997,261.9821,150.4561,0.9984,219.9679,101.2172,0.9993,221.7021,127.0917,0.9961,242.2899,116.3291,1.0000,249.6659,135.3706,0.9990,261.8020,121.5391,0.9978,271.9373,137.8112,0.9995
75,205.9958,117.4348,0.9986,224.2438,142.0572,0.9985,229.2890,124.1453,0.9978,244.0441,145.2284,0.9970,251.3577,129.2729,0.9997,261.9744,150.3866,0.9986,220.1374,101.1909,0.9985,221.5804,126.9081,0.9978,242.2689,115.9506,0.9988,249.1761,135.2251,0.9969,261.8523,121.6321,0.9968,272.2700,137.9530,0.9991
76,205.7651,117.2712,0.9992,224.1771,141.7707,0.9994,228.9680,124.0694,0.9958,243.7559,145.2885,0.9944,251.2202,129.4269,0.9995,262.1049,150.7378,0.9952,220.4288,101.0282,1.0000,221.6971,126.8617,0.9975,242.2486,115.9311,0.9989,249.0709,135.2863,0.9973,262.0272,121.9245,1.0000,272.2530,138.4777,0.9998
77,205.7052,117.0123,0.9987,224.0136,141.5715,0.9996,228.8206,124.0251,0.9968,243.8437,145.4171,1.0000,251.2865,129.5532,0.9992,262.3121,151.1217,0.9997,220.5847,100.8650,1.0000,221.6486,126.8156,0.9980,242.3198,115.9342,0.9988,249.1179,135.3459,0.9967,262.0714,122.1068,1.0000,272.1772,138.6336,0.9999
78,205.7512,116.8348,0.9999,223.8989,141.6973,0.9994,228.5430,124.0047,0.9976,243.8595,145.4765,1.0000,251.2690,129.5159,0.9993,262.4147,151.2149,0.9995,220.5030,100.7452,0.9978,221.7331,126.6945,0.9980,242.3343,116.0861,0.9978,249.2371,135.3302,0.9992,261.9553,122.1603,1.0000,272.2113,138.8753,0.9998
79,205.5138,116.3898,0.9997,223.4814,141.2657,0.9978,228.1718,123.7972,0.9990,243.6124,145.4828,0.9988,251.3093,129.5177,0.9993,262.3616,151.4682,0.9987,220.4623,100.3999,0.9995,221.7050,126.4537,0.9986,242.1362,116.1794,1.0000,249.0213,135.2976,0.9977,261.7522,122.3641,0.9988,272.1309,139.0823,0.9997
80,205.3261,116.1844,0.9999,223.3490,140.8514,0.9948,228.0027,123.4739,0.9997,243.6929,144.9740,0.9976,251.1277,129.0505,0.9999,262.8016,150.8869,0.9995,220.3559,99.8651,1.0000,221.5719,125.8569,0.9992,242.1187,116.0386,0.9982,249.0824,134.7082,0.9985,261.2205,121.8154,0.9999,272.1248,138.3864,0.9998
81,205.3388,115.7764,0.9995,222.8444,140.3336,0.9991,227.7802,123.0948,0.9999,242.8866,144.8047,0.9995,250.7565,128.7202,0.9977,261.5910,150.4992,0.9947,220.3926,99.6070,1.0000,221.3840,125.6810,0.9979,241.8798,115.7917,0.9977,248.2668,134.6689,0.9999,260.7948,121.7199,1.0000,271.0710,138.1181,0.9991
82,205.3839,115.5593,0.9997,222.4550,140.1124,0.9997,227.5412,122.8104,0.9978,242.7455,144.4881,0.9999,250.5709,128.4025,0.9971,261.7881,150.0373,0.9941,220.5293,99.3566,0.9978,221.1949,125.3929,0.9993,241.7422,115.7149,0.9985,248.2518,134.3450,0.9999,260.6007,121.5464,0.9991,271.0239,137.6884,0.9999
83,205.6535,115.1969,0.9995,222.7863,139.9913,0.9996,227.9325,122.7679,0.9981,243.0052,144.3824,0.9998,250.9318,128.4371,0.9946,261.8680,149.9018,0.9939,220.6111,99.2460,0.9985,221.1609,125.2803,0.9996,241.8944,115.6405,0.9979,248.2952,134.2614,0.9999,260.7432,121.5633,0.9990,270.9778,137.5920,0.9999
84,205.7992,115.0208,1.0000,222.9564,139.8217,0.9994,228.1854,122.6991,0.9985,242.9895,144.2330,0.9999,250.7193,128.4515,0.9963,261.8614,149.6676,0.9949,221.1510,98.9551,0.9994,221.2293,124.9621,0.9998,241.8568,115.6527,0.9981,248.3221,134.1217,0.9982,260.7761,121.6123,0.9987,270.7435,137.3129,0.9993
85,206.3376,114.6319,0.9987,223.1777,139.8641,0.9988,228.6354,122.3909,0.9988,243.1409,144.0835,0.9998,250.7203,128.2473,0.9975,261.9096,149.6880,0.9999,221.4071,98.4308,0.9997,221.9504,124.9200,0.9980,241.8043,115.7581,0.9982,248.3579,134.0772,0.9988,260.9052,121.5629,0.9990,271.1169,137.1573,1.0000
86,206.1981,114.4920,0.9991,222.3079,139.5013,0.9955,228.4467,122.3929,0.9991,242.7961,143.9766,0.9999,250.2132,128.1596,0.9991,261.6601,149.6805,0.9970,220.8851,98.2910,0.9999,221.8114,124.7612,0.9986,241.6072,115.8112,0.9986,248.2389,134.0706,0.9989,260.7814,121.5185,0.9992,271.2556,137.2374,1.0000
87,206.2195,114.4603,0.9990,222.0708,139.3638,0.9969,228.4156,122.3843,0.9991,242.7164,143.9486,0.9999,250.0866,128.1508,0.9993,261.5496,149.7956,0.9978,220.6873,98.1029,1.0000,222.0421,124.8625,0.9999,241.5122,115.9318,0.9983,248.1827,134.0766,0.9991,260.6244,121.5827,0.9990,271.1572,137.2463,1.0000
88,206.1265,114.5478,0.9986,222.1118,139.4173,0.9962,228.3661,122.3825,0.9991,242.7883,143.8282,0.9974,250.0919,128.0122,0.9995,261.7371,149.6237,0.9972,220.4541,98.1004,1.0000,222.1829,124.9528,0.9998,241.4803,115.9591,0.9982,248.2982,134.0412,0.9993,260.6522,121.4942,0.9994,271.3651,137.2218,1.0000
89,206.1770,114.7143,0.9971,222.4987,139.7007,0.9902,228.5721,122.2386,0.9990,243.0352,143.6248,0.9985,250.2844,127.6993,0.9995,262.1924,149.3968,0.9965,220.1180,97.8442,0.9976,222.2483,124.8378,0.9999,241.3934,115.8350,0.9989,248.2732,133.7536,0.9998,260.4198,121.1795,0.9999,271.7796,136.7160,0.9996
90,206.7630,114.8068,0.9998,223.2438,139.8820,0.9974,229.1477,122.1996,0.9970,243.6582,143.4754,0.9977,250.6595,127.6281,0.9987,262.9162,149.1544,0.9985,220.3951,97.6433,0.9993,222.6490,124.7503,0.9999,241.5217,115.7573,0.9990,248.7567,133.6100,0.9996,260.6633,120.9312,0.9999,272.0750,136.3566,0.9999
91,206.4337,114.5509,0.9985,223.0772,139.6324,0.9903,228.9776,122.1362,0.9983,243.3625,143.1058,0.9992,250.1596,127.4617,0.9997,262.4593,148.8938,0.9996,219.9823,97.7330,0.9985,222.3465,124.7732,0.9999,241.1443,115.7032,0.9995,248.6656,133.5347,0.9997,260.3812,120.7618,1.0000,271.9829,136.1612,0.9999
92,206.0003,114.4607,0.9991,223.3132,140.0377,0.9965,228.9866,122.3333,0.9982,243.5011,143.0775,0.9988,249.8781,127.5832,0.9999,262.9021,148.8633,0.9995,219.9039,97.9987,0.9966,222.0176,124.5988,0.9965,241.1033,115.7700,0.9994,248.9076,133.5708,0.9994,260.2920,120.7608,1.0000,272.3452,136.2727,0.9998
93,206.1315,114.7957,1.0000,222.8545,139.8379,0.9986,228.9316,122.5793,0.9978,243.0662,143.2511,0.9995,249.4548,127.9028,0.9999,262.4175,149.0256,0.9993,219.8595,98.1871,0.9996,221.4158,124.7491,0.9995,240.7692,116.0346,0.9985,248.4530,133.8833,0.9997,259.9761,120.9545,0.9984,272.3124,136.8243,0.9992
94,205.9516,115.2112,0.9999,222.7697,140.4254,0.9974,228.8231,122.9600,0.9955,243.3606,143.6658,0.9980,249.4502,128.2546,0.9996,263.0233,149.5548,0.9996,219.8252,98.2258,0.9997,221.6962,124.9301,0.9986,240.6641,116.3310,1.0000,248.5390,133.9812,0.9996,259.7692,121.0690,0.9991,272.5342,137.1052,0.9996
95,205.9940,115.4535,0.9999,222.9812,140.4353,0.9972,228.6743,123.0394,0.9951,243.4242,143.4891,0.9986,249.2435,128.4021,0.9993,262.9307,149.5895,0.9997,219.9332,98.1036,0.9996,221.9668,125.0432,0.9973,240.7731,116.4247,1.0000,248.8280,133.8695,0.9995,259.6775,121.1820,0.9994,272.5339,137.2668,0.9996
96,206.0438,115.6485,0.9998,223.6788,140.8944,0.9904,228.9583,123.1769,0.9986,243.8304,143.2430,0.9998,249.8219,128.4886,0.9990,263.2945,149.5285,0.9993,219.8425,97.9045,0.9981,222.1611,125.0275,0.9999,241.1679,116.4758,0.9999,248.9930,133.7398,0.9995,259.9128,121.1226,0.9992,272.4861,136.9737,0.9986
97,206.0628,116.2328,1.0000,222.7122,141.0808,0.9904,228.5522,123.5806,0.9994,243.1186,144.0152,0.9998,249.6384,129.0549,0.9999,262.6228,150.1229,0.9996,219.9391,98.2109,0.9996,221.7934,125.6457,0.9976,241.0416,116.8871,0.9998,248.6310,134.2558,0.9998,259.9386,121.6059,0.9973,272.4685,137.7976,0.9996
98,206.0927,115.8622,0.9995,222.6752,141.0310,0.9909,228.5885,123.5638,0.9994,242.5981,144.0393,1.0000,249.3491,129.2021,0.9999,262.0234,150.4929,0.9985,219.9393,98.4655,0.9995,222.0058,125.6696,0.9959,240.9457,117.0351,0.9997,248.2484,134.3805,1.0000,259.7300,121.8594,0.9993,272.3745,138.2224,0.9988
99,206.0028,115.9118,0.9994,221.8699,140.8880,0.9833,228.2412,123.5350,0.9997,242.1909,144.0328,1.0000,249.0773,129.2485,0.9981,261.5491,150.2816,0.9981,219.8746,98.7198,0.9994,221.7037,125.6861,0.9973,240.6511,117.1227,0.9996,248.0580,134.4932,1.0000,259.4259,122.0507,0.9997,272.2463,138.3124,0.9982
100,205.8651,116.1512,1.0000,221.8223,141.2734,0.9904,228.2501,123.6342,0.9996,242.0279,144.1629,1.0000,249.0768,129.3670,0.9982,261.2818,150.2018,0.9989,219.7709,98.9485,0.9992,221.4954,125.6911,0.9979,240.6531,117.1851,0.9995,248.0025,134.6663,1.0000,259.4143,122.2148,0.9996,272.3028,138.4458,0.9998
101,205.8333,116.1299,1.0000,221.4943,141.1074,0.9814,228.2370,123.5343,0.9997,241.9072,144.0816,0.9987,249.0081,129.3194,0.9986,261.1090,150.2673,0.9990,219.9127,98.9141,0.9990,221.5359,125.6039,0.9981,240.7357,117.1410,0.9996,247.9143,134.6482,1.0000,259.3848,122.2525,0.9996,272.1191,138.5696,0.9999
102,205.8770,116.1547,1.0000,221.3451,140.9699,0.9867,228.2613,123.5487,0.9996,241.8581,144.1085,0.9988,249.0089,129.3302,0.9986,261.0423,150.2374,0.9992,220.0465,98.9787,0.9985,221.7046,125.5838,0.9977,240.8419,117.1431,0.9996,247.9058,134.6949,1.0000,259.3814,122.3518,0.9996,272.1313,138.5505,0.9999
103,205.8770,116.1022,0.9985,220.9808,140.7971,0.9919,228.2245,123.4879,0.9997,241.7122,144.1447,0.9993,248.8192,129.3022,0.9992,260.8290,150.3481,0.9990,220.1070,98.8783,0.9986,221.7550,125.5073,0.9978,240.8785,117.0723,0.9996,247.7745,134.6611,1.0000,259.3167,122.2870,0.9997,272.0945,138.4980,0.9999
104,205.8339,116.0951,0.9986,220.7918,140.8083,0.9924,228.0920,123.4175,0.9998,241.4928,144.1369,0.9997,248.7285,129.3040,0.9994,260.3160,150.2825,0.9994,220.0617,98.8795,0.9987,221.5448,125.5193,0.9985,240.7735,117.0776,0.9997,247.5556,134.6817,1.0000,259.1489,122.3327,0.9998,271.6821,138.4573,1.0000
105,206.1387,116.1729,1.0000,221.1842,141.1546,0.9971,228.3068,123.4635,0.9996,241.6454,144.3386,0.9995,248.8484,129.4298,0.9991,260.4068,150.4174,0.9989,220.3550,99.0989,0.9990,221.7333,125.5088,0.9980,240.8559,117.1432,0.9995,247.6898,134.7907,1.0000,259.2378,122.4933,0.9996,271.9197,138.6187,0.9999
106,206.1732,116.3162,1.0000,221.0605,141.3173,0.9975,228.3580,123.6458,0.9994,241.5760,144.5791,0.9995,248.9381,129.6496,0.9987,260.2259,150.6939,0.9969,220.5459,99.3434,0.9972,222.0471,125.6365,0.9985,240.9132,117.2785,0.9992,247.6249,134.9392,1.0000,259.1974,122.7063,0.9992,271.6146,138.8008,1.0000
107,206.1008,116.6881,1.0000,220.8116,141.4828,0.9977,228.1546,123.9118,0.9991,241.7065,144.8251,0.9992,248.9494,129.8741,0.9980,260.1927,150.9185,0.9999,220.5084,99.5090,1.0000,222.1400,125.7102,0.9980,240.8157,117.2839,0.9992,247.6559,135.0858,0.9999,259.0808,122.8318,0.9988,271.5021,138.8933,1.0000
108,206.1922,116.6762,1.0000,220.6225,141.2724,0.9985,228.1418,123.9531,0.9990,241.8369,144.6918,0.9989,249.0304,129.9099,0.9977,260.3251,150.7893,0.9961,220.8469,99.6288,0.9999,222.2740,125.7269,0.9977,240.8065,117.2988,0.9992,247.7610,134.9743,1.0000,259.0951,122.8109,0.9989,271.3913,138.6891,1.0000
109,206.2697,117.0565,0.9998,220.3616,141.2890,0.9987,228.2747,124.1833,0.9979,242.2428,144.6531,0.9999,249.2876,129.8455,0.9993,260.6140,150.6461,0.9979,220.8907,99.8787,0.9999,222.1529,125.8229,0.9965,240.8841,117.4181,0.9986,248.1349,135.0216,0.9999,259.1367,122.8402,0.9987,271.1292,138.6317,1.0000
110,206.2901,117.4735,0.9987,221.0715,141.4407,0.9979,228.4480,124.2654,0.9970,242.2531,144.3962,1.0000,249.3378,129.6961,0.9996,260.7941,150.4349,0.9991,220.9072,99.9680,0.9999,222.1921,125.8497,0.9959,240.7460,117.4731,0.9983,248.1271,134.8862,1.0000,259.0679,122.6295,0.9995,271.1746,138.4091,1.0000
111,206.5641,117.4693,0.9987,220.7067,141.1295,0.9853,228.5746,124.1918,0.9972,242.2246,144.3165,1.0000,249.4522,129.6409,0.9997,260.8463,150.3162,0.9995,221.2372,100.0133,0.9998,222.3078,125.9302,0.9999,240.8459,117.4896,0.9981,248.0609,134.9172,1.0000,259.2439,122.6695,0.9992,271.1199,138.4755,1.0000
112,206.7368,117.3692,0.9991,220.9592,140.6408,0.9960,228.9396,124.1006,0.9963,242.3645,144.1037,1.0000,249.6479,129.5305,0.9998,260.8148,150.1741,0.9997,221.0600,100.0428,0.9998,221.8522,125.9603,0.9971,241.0886,117.3484,0.9989,247.9997,134.7559,1.0000,259.3431,122.3874,0.9996,271.0704,138.2911,0.9986
113,206.3758,117.5005,0.9983,220.5317,141.1048,0.9853,228.4182,123.9629,0.9988,241.6131,144.0811,0.9995,248.8060,129.3563,0.9993,259.9422,150.1490,0.9989,220.2758,100.0548,0.9999,221.3455,126.0172,0.9991,240.4801,117.4708,0.9982,247.5067,134.8067,1.0000,258.7817,122.3473,0.9998,270.8733,138.1751,0.9980
114,206.4340,117.5866,1.0000,221.0692,140.7721,0.9939,228.5537,123.8872,0.9990,241.8071,143.9626,0.9989,248.7482,129.3519,0.9993,260.0055,150.4453,0.9982,220.2271,100.1513,0.9998,221.1897,126.2294,0.9995,240.5515,117.3635,0.9988,247.1206,134.7358,0.9995,258.9838,122.0923,0.9999,271.3468,138.1334,0.9992
115,206.4378,116.7789,0.9999,221.3236,139.6091,0.9898,228.4035,123.3601,0.9997,241.9465,143.0568,0.9980,248.2073,128.7551,0.9999,259.3883,149.6934,0.9999,220.1120,99.4422,0.9990,220.6073,125.7482,0.9972,240.2427,116.5952,1.0000,246.7464,134.0361,0.9997,258.7805,121.3391,0.9995,270.8846,136.8219,0.9980
116,205.9941,116.2304,1.0000,220.6096,139.0901,0.9969,228.2145,123.1674,0.9999,241.2498,143.0963,0.9995,247.6079,128.5017,0.9982,259.0876,149.7789,0.9999,219.7350,98.9371,0.9991,220.3967,125.4498,0.9991,239.7095,116.5162,0.9994,246.1359,133.7637,0.9999,258.3296,121.1218,0.9998,270.4889,136.9472,0.9978
117,205.7495,116.1519,1.0000,219.5128,138.4557,0.9963,228.1306,123.1675,0.9999,241.0816,142.9184,0.9997,247.5594,128.2848,0.9990,258.9267,149.8193,0.9999,219.3667,98.8862,0.9995,219.8359,125.4024,0.9977,239.6468,116.2794,0.9995,246.0722,133.4876,0.9999,258.2672,120.8642,0.9982,269.7793,136.8409,0.9985
118,205.8565,116.4444,1.0000,219.3279,138.4304,0.9974,228.2136,123.3590,0.9999,241.1796,142.9752,0.9995,247.7474,128.2277,0.9991,259.1148,149.7950,0.9999,219.3019,99.0624,0.9991,219.8651,125.4218,0.9974,239.7959,116.1933,0.9991,246.3136,133.3329,0.9999,258.3762,120.7043,1.0000,269.0508,136.7920,0.9964
119,205.8868,116.7616,0.9999,219.9357,138.9574,0.9905,228.4277,123.7843,0.9995,241.9118,143.4366,0.9953,248.4069,128.2650,0.9986,260.0150,150.0765,0.9989,219.2134,99.0759,0.9991,220.2054,125.5849,0.9936,240.0983,116.3727,0.9976,246.6474,133.3231,0.9995,258.6634,120.6344,1.0000,269.2110,136.9324,0.9969
120,205.9520,117.0034,0.9997,220.0515,139.1737,0.9884,228.2655,123.8212,0.9994,241.6945,143.5384,0.9959,248.4892,128.1652,0.9987,260.0326,150.1219,0.9990,219.2380,99.0401,0.9992,220.4731,125.5842,0.9987,240.2095,116.3432,1.0000,246.3503,133.2998,0.9998,258.7712,120.5187,1.0000,269.0185,137.0113,0.9977
121,205.7577,117.2053,0.9993,220.1396,139.3948,0.9856,228.0342,124.0890,0.9987,241.8635,143.9726,0.9971,248.6763,128.4101,0.9970,260.2458,150.4677,0.9997,219.2849,99.0384,0.9991,220.5878,125.7704,0.9974,240.1747,116.5054,0.9999,246.1515,133.4422,0.9998,258.8159,120.6310,1.0000,268.8756,137.2266,0.9982
122,205.8876,116.3523,1.0000,214.9919,136.2153,0.9996,227.2163,123.4835,0.9984,240.7158,143.3379,0.9990,248.1869,128.1339,0.9990,259.3724,150.5904,0.9993,220.4076,99.0294,0.9994,220.9849,124.9194,0.9996,239.7711,116.2936,0.9992,245.6427,133.1210,1.0000,258.4523,120.9854,0.9999,268.1102,137.5572,0.9996
123,206.1376,115.5087,0.9997,217.6770,136.5242,0.9982,227.8865,123.4245,0.9999,240.8708,143.4214,0.9987,248.6144,128.2182,0.9979,259.5989,150.7392,0.9987,220.3765,98.9745,0.9995,221.0789,125.0206,0.9997,240.0699,116.3924,0.9978,245.6076,133.1259,0.9999,258.6682,121.0896,0.9999,268.2332,137.5849,0.9994
124,206.3965,117.0844,0.9998,219.6603,139.1612,0.9987,228.6066,124.2424,0.9981,242.1516,144.6090,0.9996,249.8335,128.8029,0.9998,260.4441,150.9434,1.0000,219.5403,99.8575,0.9998,219.8964,126.7373,0.9976,240.7134,116.6214,0.9999,246.6915,133.8747,0.9979,259.4964,121.4134,0.9994,268.7780,137.5186,0.9985
125,207.0303,117.5539,0.9999,219.6302,139.7725,0.9993,229.7167,124.1496,0.9990,243.3626,145.3003,0.9959,250.7593,129.0990,0.9975,261.2142,151.1099,0.9999,220.1021,99.6916,0.9992,221.0316,126.4090,0.9998,241.0184,117.2623,0.9987,247.4030,134.3244,0.9945,259.7180,121.6121,0.9976,268.8911,137.9688,0.9971
126,207.4120,118.3597,0.9990,221.1068,139.8547,0.9997,230.6812,124.3725,0.9979,244.4052,145.3065,0.9967,251.0268,129.3997,0.9950,262.1499,150.2938,0.9998,220.4857,99.6811,1.0000,222.1703,125.9249,1.0000,241.7683,117.6238,0.9986,248.8464,134.6460,0.9983,260.1183,121.8317,1.0000,269.7427,137.8585,0.9992
127,207.2430,117.8953,0.9993,220.9698,139.9536,0.9999,231.0286,124.4593,0.9968,245.2299,145.2936,0.9954,251.1735,129.3896,0.9996,262.7043,150.0789,0.9998,220.5032,99.6268,1.0000,223.7188,125.4764,0.9968,241.9264,117.6162,0.9978,250.0739,134.8935,0.9995,260.6872,121.6334,0.9974,270.1469,137.9130,0.9988
128,206.8811,116.8575,0.9994,219.1661,139.9705,0.9999,230.9975,124.3533,0.9974,244.7691,145.1574,0.9974,250.1678,129.3715,0.9995,262.1096,149.9246,0.9999,220.1750,99.4228,0.9964,223.4625,125.2628,0.9981,241.7976,117.3112,0.9976,249.8771,135.0308,0.9993,260.4247,121.5562,0.9979,270.0607,138.0245,0.9982
129,206.9155,116.4892,0.9994,220.0373,139.4761,0.9952,231.5105,124.7201,1.0000,245.1764,145.6718,0.9985,250.2254,129.5808,0.9988,262.2056,150.6542,0.9986,220.4442,99.2537,0.9980,224.0952,125.3564,0.9995,241.5875,117.6884,0.9994,250.3065,135.6077,0.9995,260.3895,121.9090,1.0000,270.0431,138.7793,0.9996
130,206.9214,116.6009,0.9990,220.7175,138.9190,0.9995,231.3081,124.8441,1.0000,245.0527,145.6414,0.9991,250.1671,129.7537,0.9979,262.0824,150.8472,0.9968,219.8004,99.6319,0.9997,224.5044,125.4717,0.9988,241.5567,117.7439,0.9995,250.5639,135.7719,0.9990,260.3806,122.1700,0.9999,269.9196,138.8477,0.9997
131,206.9723,116.6709,0.9990,219.0782,139.2535,0.9986,231.0685,124.9601,0.9993,244.8002,146.1734,0.9992,250.2710,130.3776,0.9994,262.0182,151.5345,0.9997,219.7115,99.6774,0.9998,223.8019,125.4753,0.9953,241.9930,117.7973,1.0000,250.2613,136.2879,0.9994,260.5385,122.6890,0.9995,270.1066,139.4537,0.9979
132,207.4318,117.1216,0.9958,219.7044,140.2177,0.9985,231.0164,124.8097,0.9993,244.9735,145.9199,0.9994,250.2085,130.4482,0.9995,261.9644,151.4136,0.9997,220.2375,100.1956,0.9997,223.9655,125.3741,0.9996,242.3683,117.6319,1.0000,250.5804,135.9886,0.9991,260.8465,122.6122,0.9996,270.6024,139.2691,0.9979
133,207.9536,118.9262,1.0000,222.8352,141.8983,0.9994,231.7566,125.4571,0.9995,245.9436,146.3197,0.9994,251.0718,130.9851,0.9992,262.5079,151.8930,0.9985,221.5396,100.8797,0.9997,226.3179,125.8579,0.9998,243.0910,117.8446,0.9998,251.5386,135.9638,1.0000,261.4829,123.0058,0.9967,270.7652,139.0971,0.9977
134,207.9325,118.0508,0.9999,221.2380,141.7439,0.9991,231.6615,125.2266,0.9999,245.5261,146.4918,0.9969,250.6669,131.1008,0.9974,261.9343,152.0673,0.9965,220.5107,100.8026,0.9967,223.4177,125.2085,0.9988,243.0975,117.9667,0.9998,251.1408,136.3141,0.9999,261.4008,123.3265,0.9996,270.4168,139.4522,0.9977
135,207.7750,117.3940,0.9974,220.6591,141.1283,0.9930,231.3254,124.8645,1.0000,245.2154,146.2435,0.9989,250.3617,130.8119,0.9991,261.4671,151.9139,0.9976,220.1075,100.5538,0.9973,221.9457,124.8138,0.9970,242.8624,117.8310,0.9999,250.8281,136.1778,0.9982,261.0770,123.2895,0.9999,269.6200,139.2240,0.9993
136,207.2467,117.7430,0.9986,220.7271,141.0668,0.9945,231.1576,124.7615,1.0000,244.9150,146.2472,0.9994,250.2899,130.6582,0.9994,261.2962,151.7229,0.9991,219.5137,100.6276,0.9981,221.9473,124.6652,0.9978,242.7182,117.6712,0.9999,250.2277,136.2485,0.9996,260.8928,123.2891,0.9999,269.1346,139.2178,0.9966
137,206.5145,118.1369,0.9997,220.5682,141.3502,0.9999,230.6525,124.8669,0.9998,244.5498,146.4520,0.9992,249.9579,130.7167,0.9996,261.0099,151.8848,0.9988,219.4632,100.5294,0.9986,222.1298,124.6209,1.0000,242.3561,117.5303,1.0000,249.6328,136.4358,0.9997,260.6221,123.2776,1.0000,268.5269,139.3850,0.9986
138,206.3048,118.3721,0.9996,221.0078,141.3656,0.9997,230.6206,124.8293,0.9998,244.7580,146.3408,0.9995,250.1002,130.5056,0.9997,261.0762,151.8196,0.9992,219.2292,100.5048,0.9988,222.1376,124.6293,1.0000,242.3288,117.4953,0.9976,249.7079,136.2599,0.9999,260.6810,123.1192,1.0000,268.6322,139.2341,0.9990
139,206.1847,118.2267,0.9998,221.0291,141.1354,0.9938,230.3387,124.6846,0.9999,244.7107,146.1937,0.9997,250.1821,130.2487,0.9996,261.1227,151.5924,0.9996,219.0529,100.3412,0.9994,221.8227,124.5566,0.9992,242.0842,117.4953,0.9976,249.5092,135.9845,0.9999,260.5437,122.8280,0.9989,268.6853,138.9520,0.9993
140,206.0331,118.1098,0.9999,221.0298,140.9326,0.9965,230.0777,124.5048,1.0000,244.7199,146.0151,0.9998,250.1544,129.9048,0.9966,261.1353,151.1864,0.9998,218.9695,100.5047,0.9988,221.3962,124.6039,0.9999,241.8879,117.2865,0.9969,249.4877,135.5936,1.0000,260.5029,122.4158,0.9998,269.2819,138.3977,1.0000
141,205.7583,118.0922,0.9999,219.9274,141.1675,0.9980,229.5480,124.3939,0.9968,244.4774,146.1894,0.9997,250.3544,129.7646,0.9970,260.9910,151.5421,0.9997,219.0279,100.4013,0.9993,221.6570,124.7472,0.9996,241.8293,117.1866,0.9974,249.4650,135.4893,0.9982,260.5547,122.4320,0.9998,269.6346,138.4925,1.0000
142,205.6253,118.1808,0.9991,219.8629,140.9626,0.9958,229.3210,124.3460,0.9970,244.1810,145.6609,1.0000,250.6590,129.6293,0.9970,261.0113,151.1991,0.9999,219.0912,100.3786,0.9994,222.0069,125.0463,0.9986,241.7967,117.1015,0.9980,249.1373,135.0566,0.9972,260.5701,122.2004,0.9999,269.7590,138.2771,0.9978
143,205.6900,118.6130,0.9982,220.5491,141.0590,0.9964,229.5795,124.4791,1.0000,244.0676,145.6050,1.0000,250.7377,129.6786,0.9960,261.1200,151.1938,0.9998,219.0843,100.7749,0.9972,222.5585,125.2538,0.9999,241.8589,117.1522,0.9976,248.9537,135.0022,0.9983,260.6327,122.1608,0.9999,269.8958,138.3794,0.9999
144,205.7345,118.3667,0.9998,221.6243,141.0351,0.9964,229.5985,124.1487,0.9986,243.9896,145.2656,0.9971,250.8011,129.6456,0.9956,261.2645,151.0432,0.9998,219.1741,100.6388,0.9982,223.2995,125.4538,0.9996,241.5933,116.8768,0.9990,249.1005,134.8583,0.9974,260.6066,122.0717,1.0000,270.0654,138.2540,0.9979
145,205.2792,119.2725,0.9999,221.6423,140.8749,0.9977,229.1503,124.5202,0.9981,243.8860,145.3598,1.0000,250.7083,129.9293,0.9943,261.2403,151.0002,0.9998,219.0836,100.9705,1.0000,223.2095,125.7610,0.9988,241.3502,117.1286,0.9990,248.7888,135.0444,0.9988,260.4044,122.2856,0.9999,270.0527,138.3527,0.9970
