scorer,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker
bodyparts,L1A,L1A,L1A,L1B,L1B,L1B,L2A,L2A,L2A,L2B,L2B,L2B,L3A,L3A,L3A,L3B,L3B,L3B,R1A,R1A,R1A,R1B,R1B,R1B,R2A,R2A,R2A,R2B,R2B,R2B,R3A,R3A,R3A,R3B,R3B,R3B
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
133,193.9659,159.3484,1.0000,207.2283,194.5835,0.9966,214.4439,171.6964,0.9999,231.1642,205.0014,1.0000,234.9166,181.3885,0.9997,246.7144,213.3402,0.9995,222.8429,150.2604,0.9931,223.7491,185.0114,0.9949,236.2442,171.3222,0.9951,244.3220,198.8378,0.9963,255.6460,180.5882,0.9998,266.4107,207.8927,0.9974
134,194.1195,160.1664,0.9997,207.2928,194.8260,0.9998,214.5415,172.1222,0.9998,231.2476,205.0741,1.0000,234.6964,181.6365,0.9994,246.6741,213.4805,0.9991,223.3820,150.8780,0.9967,224.1509,185.4349,0.9951,236.4349,171.8577,0.9998,244.7186,199.2719,0.9978,255.6260,180.8034,0.9998,265.8731,208.4681,0.9997
135,194.3197,159.9614,0.9998,207.0617,194.6465,0.9980,214.4126,172.0306,0.9999,231.0139,204.9606,1.0000,234.7149,181.5587,0.9995,245.9606,213.4618,0.9991,223.4916,150.7936,0.9957,223.9148,185.6023,0.9999,236.5381,171.9461,0.9998,244.5233,199.2284,0.9982,255.5091,180.6915,0.9999,265.0706,208.3141,0.9999
136,194.2420,160.2106,0.9996,207.0808,194.9630,0.9976,214.2335,172.2610,0.9998,231.0719,204.7452,0.9987,234.8863,181.4987,0.9995,246.1129,213.6559,0.9999,223.0929,150.5556,0.9980,223.7137,185.5244,0.9959,236.6313,171.9215,0.9997,244.3741,198.7309,0.9966,255.4853,180.4619,0.9999,264.7314,208.0289,0.9940
137,194.2209,160.2280,0.9996,207.2188,195.1012,0.9967,214.3018,172.4230,0.9996,231.2669,204.6672,0.9990,235.0240,181.5994,0.9993,246.4435,213.9190,0.9996,223.1346,150.3320,0.9980,223.6002,185.7279,0.9969,236.8071,171.9642,0.9996,244.5366,198.9890,0.9989,255.7604,180.4954,0.9998,264.7926,208.3771,0.9963
138,194.3150,160.0682,0.9997,207.4324,195.2393,0.9998,214.5335,172.2711,0.9997,231.4650,204.3780,0.9996,235.3157,181.4117,0.9994,246.8190,213.9149,1.0000,223.4193,150.2409,0.9893,223.7430,185.7677,0.9958,237.0210,171.7888,0.9995,244.4915,199.2233,0.9975,256.0202,180.5176,0.9996,265.0037,208.6227,0.9933
139,194.4740,160.0005,0.9997,207.6457,195.0589,0.9999,214.4941,172.2661,0.9997,231.4695,204.0367,0.9998,235.0615,181.4093,0.9995,246.7372,213.8852,1.0000,223.3522,150.1395,0.9907,224.0494,185.7514,0.9999,236.8736,171.8176,0.9995,244.4957,198.9997,0.9986,255.9498,180.5123,0.9996,265.1499,208.5267,0.9998
140,194.6643,159.7494,0.9998,207.8678,195.1455,0.9999,214.4062,172.4098,0.9996,231.6289,203.9357,0.9997,234.9359,181.5621,0.9994,246.9024,213.7554,1.0000,223.1668,150.2217,0.9901,224.2902,185.7507,0.9999,236.8246,171.9095,0.9995,244.6175,198.7451,0.9994,255.8605,180.5290,0.9997,265.9222,208.0438,0.9966
141,194.4448,159.4639,0.9999,207.4760,194.9845,1.0000,214.4993,172.0280,0.9998,231.5922,203.9661,0.9997,235.1518,181.5598,0.9992,246.9635,213.9145,1.0000,223.2191,149.8207,0.9943,224.2894,185.3676,0.9967,236.8723,171.7101,0.9995,244.3540,198.6016,0.9957,255.8040,180.6062,0.9997,265.8443,208.2537,0.9947
142,194.6054,159.3782,0.9998,207.3604,195.2577,0.9999,214.5498,172.2144,0.9998,231.7381,204.1398,0.9993,235.4302,181.7754,0.9984,247.3186,214.3689,1.0000,223.1975,150.0294,0.9929,224.3859,185.4519,0.9999,236.9321,171.9006,0.9994,244.5564,198.9684,0.9989,255.9335,180.9344,0.9996,266.1826,208.8656,0.9987
143,194.5826,159.3139,0.9998,207.2997,195.3628,0.9998,214.8207,172.1182,0.9997,231.8047,204.2243,0.9991,235.7520,181.7919,0.9977,247.4669,214.7114,0.9998,223.3521,149.9386,0.9928,224.7466,185.3806,0.9963,237.1762,171.8851,0.9992,244.6222,198.9960,0.9988,256.1290,180.9484,0.9993,266.3694,209.0255,0.9979
144,194.7811,159.3365,0.9997,207.0008,195.2109,0.9983,214.4900,172.0084,0.9999,231.5876,204.0813,0.9995,235.6195,181.6700,0.9985,247.4185,214.6869,0.9999,223.3081,150.0440,0.9918,224.5032,185.3278,0.9970,237.0502,171.8019,0.9993,244.4276,198.9097,0.9991,255.9986,180.8376,0.9996,266.2807,209.0007,0.9980
145,194.6141,159.2127,0.9998,206.6151,195.2574,0.9994,214.2656,172.1073,0.9999,231.0375,204.2200,0.9997,235.4202,181.7801,0.9983,247.1124,214.6689,0.9999,222.9320,150.1857,0.9921,223.7558,185.4425,0.9917,236.7856,171.9403,0.9994,243.9984,198.9689,0.9974,255.8506,180.9795,0.9997,265.7258,209.1360,0.9992
146,194.5300,159.1246,0.9998,207.0054,195.4436,0.9980,214.5775,172.2722,0.9997,231.1904,204.5892,0.9991,235.5809,181.7757,0.9982,246.8708,214.6346,0.9999,223.3832,149.9366,0.9930,224.3126,185.5925,0.9999,237.1126,172.0068,0.9992,244.3474,199.3758,0.9933,255.8580,181.0438,0.9997,265.9063,209.6183,0.9981
147,194.6819,159.2772,0.9998,206.7539,195.0972,0.9991,214.2941,172.1470,0.9998,230.7884,204.2884,0.9998,235.0672,181.7411,0.9988,246.5686,214.2205,1.0000,223.0545,149.9743,0.9941,223.4309,185.3746,0.9944,236.6998,171.8375,0.9996,243.9375,199.0290,0.9975,255.5369,180.9818,0.9998,265.0595,209.2301,0.9996
148,194.5078,159.7470,0.9998,206.4493,195.3460,0.9994,214.2264,172.2930,0.9998,230.6509,204.5644,0.9994,234.8505,181.8381,0.9986,246.2825,214.4454,0.9997,222.9911,150.2316,0.9914,223.0735,185.4900,0.9992,236.4034,172.0094,0.9996,243.8440,199.1301,0.9975,255.2652,180.9786,0.9999,264.7258,209.0656,0.9951
149,194.0565,159.6669,0.9999,206.6382,195.3308,0.9992,214.0400,172.2798,0.9998,230.4517,204.3634,0.9997,234.4686,181.7823,0.9990,246.0137,213.9787,0.9999,222.7033,150.5463,0.9991,223.1573,185.7818,0.9992,235.8781,172.2129,0.9954,243.4158,198.9346,0.9990,254.6984,180.8393,0.9969,264.0201,208.9870,0.9991
150,194.0709,159.4911,1.0000,206.9748,194.7340,0.9985,214.1891,172.3113,0.9997,230.3664,204.4089,0.9997,234.4400,181.7857,0.9991,245.8673,213.6065,1.0000,223.0133,150.6234,0.9983,223.2680,185.7315,0.9990,236.1810,172.2478,0.9995,243.7169,198.9944,0.9986,254.8694,181.0216,0.9999,264.0125,209.1023,0.9994
151,194.3054,159.5922,0.9999,206.7457,194.7537,0.9990,214.0579,172.1973,0.9998,230.3116,204.7108,0.9990,234.3893,181.6964,0.9994,245.9171,213.7257,1.0000,223.1791,150.8247,0.9975,223.0995,185.8858,0.9993,236.0802,172.3278,0.9940,243.6954,199.3944,0.9964,254.7264,181.0239,0.9999,263.7439,209.2393,0.9996
152,194.5267,159.7994,0.9998,207.2950,194.4538,0.9999,214.0741,172.1421,0.9998,230.4445,204.6548,0.9992,234.4712,181.6914,0.9993,245.7855,213.7619,1.0000,223.1832,150.8818,0.9974,223.2584,185.7202,0.9989,236.0793,172.3683,0.9935,243.8144,199.3301,0.9967,254.8403,181.0583,0.9999,263.7324,209.2625,0.9995
153,194.5027,159.6844,0.9998,207.8605,194.5452,0.9999,213.9510,172.1276,0.9998,230.6379,204.3101,0.9998,234.5786,181.6983,0.9992,245.9688,213.6540,0.9999,222.9519,150.7371,0.9985,223.4988,185.8895,0.9980,236.1778,172.2990,0.9994,243.8891,199.2794,0.9969,254.9523,181.0415,0.9999,263.7741,209.2332,0.9995
154,194.5747,159.4825,0.9998,207.5717,194.7327,0.9999,214.2242,172.2864,0.9997,230.6591,204.6541,0.9992,234.7639,181.9536,0.9999,246.0602,214.1764,0.9999,222.9988,150.6313,0.9983,223.3227,185.7557,0.9985,236.3794,172.3735,0.9993,243.9058,199.4277,0.9957,255.2545,181.3940,0.9998,264.1062,209.4219,0.9987
155,194.6721,159.3359,0.9997,207.5414,194.8758,0.9999,214.5209,172.3111,0.9997,230.9419,204.2831,0.9998,235.2374,181.9412,0.9997,246.3347,214.0584,0.9996,223.2478,150.2512,0.9904,223.5235,185.7369,0.9976,236.5806,172.2023,0.9994,244.0312,199.0347,0.9975,255.7778,181.3981,0.9996,265.2180,208.8845,0.9997
156,194.9536,159.2733,1.0000,206.8964,194.9577,0.9985,214.5633,172.2948,0.9997,231.0047,204.3212,0.9996,235.4393,182.1256,0.9995,247.0895,214.8141,0.9998,223.5324,150.5298,0.9951,223.7314,185.5622,0.9957,236.8521,172.2212,0.9993,244.3470,199.3369,0.9932,256.1113,181.4746,0.9993,266.2354,209.6224,0.9967
157,194.6719,159.1654,0.9996,206.6777,195.4929,0.9990,214.6617,172.4205,0.9996,231.2453,204.3851,0.9994,235.9771,182.3915,0.9976,247.7133,214.9161,0.9996,223.4427,150.5160,0.9963,224.1155,185.6726,0.9999,237.2400,172.4604,0.9985,244.5932,199.2528,0.9974,256.4415,181.5022,0.9987,267.0206,209.6944,0.9921
158,194.5228,159.2695,0.9998,206.5864,195.6623,0.9989,214.6768,172.3486,0.9997,231.2199,204.3612,0.9996,236.0580,182.4362,0.9975,248.1754,214.6678,0.9997,223.7173,150.6347,0.9937,224.4701,185.9072,0.9998,237.6704,172.4322,0.9977,244.6711,199.2404,0.9978,256.6393,181.4698,0.9980,267.3279,209.6481,0.9981
159,194.5727,159.6655,0.9998,206.6250,196.0862,0.9994,214.8699,172.5410,0.9995,231.6824,204.6073,0.9987,236.4658,182.8331,0.9999,248.5644,214.9319,0.9997,224.0206,150.7845,0.9997,224.9333,186.2831,0.9993,238.3066,172.6071,0.9990,245.0294,199.7798,0.9999,257.1996,181.6431,0.9996,267.3962,209.6135,0.9981
160,194.7033,159.7054,0.9996,206.9606,196.1926,0.9983,214.8687,172.6974,0.9992,231.8043,204.9009,0.9990,236.4254,183.0457,0.9998,248.8273,215.1590,0.9992,224.6205,151.0816,0.9992,225.4118,186.7673,0.9970,238.4992,173.0982,0.9964,245.7274,200.3680,0.9992,257.3954,181.9563,1.0000,267.9825,210.0353,0.9935
161,194.6003,159.7077,0.9997,207.3771,196.1913,1.0000,215.0990,172.5807,0.9993,231.8723,205.2097,0.9982,236.8853,183.2182,0.9996,249.2572,214.9670,0.9996,225.1562,151.5195,0.9975,225.3883,187.2333,0.9987,238.6307,173.2928,0.9999,245.8277,200.5337,0.9988,257.5872,181.9724,1.0000,268.6739,210.0191,0.9927
162,194.6753,159.9374,0.9996,207.5156,196.3840,0.9999,214.9926,172.7972,0.9991,231.9590,205.2248,0.9979,237.0057,183.4489,0.9991,249.3461,214.8948,0.9997,225.1894,151.7320,0.9966,225.4708,187.3374,0.9985,238.7118,173.3871,0.9999,245.9984,200.5103,0.9983,257.8519,181.9873,0.9999,268.8951,209.9699,0.9926
163,194.5539,159.9092,0.9997,207.5060,196.6027,0.9999,214.6468,172.6967,0.9994,231.8231,205.3760,0.9984,236.9584,183.4801,0.9989,249.3228,214.8341,0.9997,225.2923,151.4408,0.9974,225.4639,187.2752,0.9985,238.7150,173.3687,0.9999,246.0199,200.6233,0.9981,257.8241,181.9732,0.9999,268.8431,210.0218,0.9911
164,194.5760,160.0518,0.9997,207.4974,196.7552,0.9999,214.8184,172.8553,0.9990,232.0102,205.3862,0.9976,236.9269,183.5227,0.9987,249.7304,215.0832,0.9991,225.2923,151.5023,0.9972,225.6560,187.6363,0.9977,238.7817,173.3190,0.9999,246.0342,200.7629,0.9977,257.8729,181.9391,0.9999,268.9937,210.2493,0.9973
165,194.4656,160.1077,0.9997,207.5916,197.0679,0.9997,214.6733,172.9416,0.9989,232.0135,205.4756,0.9969,236.9317,183.5031,0.9988,249.6310,215.2074,0.9986,225.1184,151.4713,0.9980,225.8806,188.0426,0.9998,238.4146,173.4727,0.9999,245.9499,201.1775,0.9959,257.6263,181.8530,0.9992,268.7148,210.3535,0.9982
166,194.4514,160.2880,0.9997,207.5830,197.4411,0.9993,214.5348,173.2148,0.9999,231.8118,205.8544,0.9979,236.7677,183.5327,0.9987,249.7090,216.2452,0.9998,225.2043,151.4530,0.9978,225.8930,188.6676,0.9984,238.5422,173.6488,0.9999,245.8939,201.9725,0.9990,257.5582,182.0396,1.0000,268.8405,211.6948,0.9863
167,194.1750,160.4693,0.9995,207.3599,197.7340,0.9983,214.2982,173.5063,1.0000,231.6376,206.2117,0.9981,236.6530,183.7256,0.9999,249.6294,216.8117,0.9988,225.1382,151.6095,0.9974,225.8718,189.0725,1.0000,238.2475,173.7918,0.9999,245.6958,202.2886,0.9992,257.5089,182.1392,1.0000,268.9423,212.1573,0.9961
168,194.3291,160.6417,0.9991,207.3752,197.8164,1.0000,214.2791,173.7401,1.0000,231.6347,206.3621,0.9976,236.5018,183.7478,1.0000,249.5367,216.9729,0.9980,225.0176,151.7809,0.9965,225.7751,189.1536,0.9976,238.1279,173.7679,0.9963,245.6455,202.3247,0.9992,257.4890,182.1495,1.0000,269.0663,212.0710,0.9940
169,194.4016,160.5593,0.9993,207.3943,197.7175,0.9983,214.2603,173.6707,1.0000,231.7327,206.3026,0.9977,236.6975,183.7336,0.9999,249.6950,216.8506,0.9987,225.1565,151.6515,0.9971,225.7587,189.1061,0.9977,238.3479,173.7866,0.9999,245.8410,202.2876,0.9990,257.7359,182.1597,0.9999,269.0345,212.1277,0.9951
170,194.4466,160.5497,0.9993,207.7257,197.7623,1.0000,214.4132,173.5764,1.0000,232.4139,206.1012,0.9995,237.2754,183.7343,0.9997,250.3532,216.6741,0.9988,224.9819,151.4887,0.9982,225.9455,188.8854,0.9973,238.4815,173.7078,0.9999,246.2473,201.8185,0.9976,258.0662,182.0442,0.9998,269.2823,211.2912,0.9944
171,194.5523,160.5934,0.9992,207.4437,197.7558,1.0000,214.2141,173.6393,1.0000,232.3074,206.1129,0.9995,237.1660,183.7926,0.9998,250.1665,216.7457,0.9990,224.9677,151.5290,0.9979,225.7791,188.7422,0.9955,238.4346,173.6790,0.9999,246.2165,201.7238,0.9976,258.0243,182.0509,0.9998,269.2096,211.0179,0.9971
172,194.5591,160.6453,0.9991,207.1354,197.7745,0.9980,214.0053,173.6448,1.0000,232.1951,206.0831,0.9995,237.3948,183.9047,0.9996,249.9758,216.8087,0.9991,224.7935,151.5714,0.9978,225.8042,188.6628,0.9956,238.4096,173.8329,0.9998,246.2372,201.5715,0.9973,258.1296,182.0435,0.9997,269.2866,210.5154,0.9991
173,194.4110,160.7367,0.9987,207.0244,197.9731,0.9985,214.0802,173.5970,1.0000,232.3417,206.2620,0.9992,237.3688,183.9722,0.9996,249.9279,216.9845,0.9986,224.6929,151.4792,0.9983,226.0404,188.5815,0.9989,238.1257,173.7484,0.9961,246.0809,201.4851,0.9981,257.9125,182.0141,0.9998,269.1563,210.6578,0.9987
174,194.4753,160.8884,0.9999,206.8975,198.1353,0.9990,214.2056,173.6874,1.0000,232.4423,206.3486,0.9988,237.4627,184.0990,0.9995,249.9972,217.2404,0.9998,224.6089,151.6734,0.9974,225.9361,188.5157,0.9991,238.0567,173.7110,0.9967,246.0946,201.5335,0.9980,257.9422,182.0408,0.9998,269.2551,210.7885,0.9980
175,194.5637,160.9289,0.9999,206.8428,198.2198,0.9991,214.2503,173.5929,1.0000,232.5470,206.3199,0.9989,237.6767,184.0362,0.9992,250.0490,217.0781,0.9979,224.6335,151.7217,0.9969,226.0063,188.4292,0.9993,238.1218,173.7319,0.9961,246.1631,201.3260,0.9975,257.9723,181.9458,0.9998,269.3447,210.4284,0.9990
176,194.4737,161.0276,0.9999,206.7736,198.3371,0.9993,214.2247,173.6752,1.0000,232.4530,206.5149,0.9982,237.6467,184.1412,0.9992,250.0238,217.1825,0.9998,224.7082,151.7443,0.9966,225.9870,188.4560,0.9993,238.0970,173.7484,0.9964,246.0649,201.3698,0.9980,257.9513,181.9886,0.9998,269.4651,210.4440,0.9988
177,194.5439,161.1338,0.9999,206.6239,198.2465,0.9996,214.4105,173.6136,1.0000,232.6115,206.5140,0.9983,237.9173,184.2404,0.9985,250.2207,216.9722,0.9983,224.7410,151.5892,0.9977,225.8637,188.1220,0.9997,238.2057,173.5673,0.9955,246.1497,201.1694,0.9942,258.1267,181.9505,0.9997,269.5094,210.0086,0.9830
178,194.4865,161.0917,0.9999,206.3841,198.3309,0.9998,214.5731,173.5722,0.9999,232.6266,206.6656,1.0000,238.0503,184.3985,0.9979,250.2614,216.9596,0.9983,224.7895,151.5264,0.9980,225.7129,187.9072,0.9978,238.2711,173.5919,0.9999,246.1365,201.0783,0.9950,258.1502,181.9896,0.9997,269.4695,209.7912,0.9890
179,194.5708,161.1164,0.9998,206.5023,198.2504,0.9997,214.6210,173.6322,0.9999,232.7218,206.7188,1.0000,238.1607,184.4780,0.9971,250.3716,216.9467,0.9983,224.8368,151.3858,0.9984,225.6875,187.8786,0.9979,238.4559,173.5953,0.9999,246.2216,201.0415,0.9948,258.2284,182.0716,0.9996,269.4623,209.7873,0.9905
180,194.5362,161.1958,0.9998,206.7141,198.3022,0.9995,214.5433,173.7246,0.9999,232.6174,206.7310,1.0000,238.1818,184.5580,0.9969,250.2888,216.8439,0.9988,224.9108,151.4131,0.9982,225.7182,188.0948,0.9978,238.5334,173.7469,0.9999,246.2459,201.0974,0.9945,258.2443,182.1504,0.9996,269.4751,209.8216,0.9908
181,194.5766,161.2399,0.9998,206.7897,198.2957,0.9993,214.5780,173.6748,0.9999,232.6628,206.6958,1.0000,238.1245,184.4020,0.9974,250.2545,216.8439,0.9988,224.8134,151.3412,0.9985,225.8599,187.9207,0.9999,238.4580,173.5606,0.9999,246.2376,200.8842,0.9958,258.1661,181.9846,0.9997,269.4923,209.6905,0.9922
182,194.7029,161.0341,0.9997,206.9178,198.0439,0.9988,214.7548,173.4980,0.9999,232.6691,206.6203,1.0000,238.1963,184.1007,0.9970,250.1289,216.2463,0.9997,224.8860,151.3267,0.9985,225.7705,187.6891,0.9976,238.6234,173.2639,0.9999,246.2601,200.4906,0.9967,258.2895,181.8922,0.9983,269.6390,209.3183,0.9976
183,194.7786,160.9974,0.9997,207.0334,197.9181,0.9984,214.8074,173.4872,0.9999,232.6510,206.5929,1.0000,238.1918,184.0047,0.9971,250.0236,215.9690,0.9998,224.9195,151.3291,0.9985,225.7117,187.7230,0.9980,238.5620,173.1914,0.9999,246.1624,200.5029,0.9974,258.2882,181.9343,0.9995,269.5185,209.0597,0.9990
184,194.7906,161.0638,0.9996,207.3289,198.0908,1.0000,214.7558,173.5231,0.9999,232.7073,206.8060,1.0000,238.1281,183.9454,0.9974,250.0249,216.1211,0.9998,225.0416,151.3825,0.9983,225.9113,187.9656,0.9999,238.5051,173.2402,0.9999,246.1643,200.8447,0.9967,258.1802,181.9906,0.9996,269.4458,209.3622,0.9979
185,194.8333,161.0660,0.9996,207.2771,198.1743,0.9966,214.7220,173.6240,0.9999,232.6727,206.7984,1.0000,237.9673,183.9973,0.9983,249.9335,216.2791,0.9998,225.2400,151.4049,0.9978,225.9995,188.0381,0.9998,238.4069,173.3647,1.0000,246.0891,200.8631,0.9970,257.9978,182.1442,0.9998,269.1561,209.6769,0.9905
186,194.8005,161.1409,0.9996,207.3929,198.2655,1.0000,214.7316,173.6547,0.9999,232.6745,206.8986,1.0000,237.8592,184.0202,0.9988,249.9277,216.3223,0.9998,225.3286,151.6435,0.9968,226.1508,188.2860,0.9996,238.2933,173.4772,1.0000,246.2272,201.1307,0.9951,257.9649,182.2612,0.9998,269.1389,209.9872,0.9860
187,195.3029,160.4047,0.9996,208.0368,197.2860,0.9989,215.4664,173.2951,0.9990,232.7136,206.8012,1.0000,237.6982,183.4069,0.9983,249.0555,216.3589,0.9999,224.8973,151.8859,0.9964,225.1087,187.3846,0.9996,237.9798,173.0033,0.9960,246.0415,200.9600,0.9964,257.9856,182.0491,0.9998,268.8011,210.0002,0.9880
188,195.1994,160.7471,0.9988,208.2496,197.7688,0.9998,215.6484,173.4120,1.0000,232.6753,207.0785,1.0000,237.5828,183.6263,0.9971,249.2565,216.5921,0.9997,224.8432,151.9666,0.9962,225.0369,187.8829,0.9997,237.7672,173.1806,0.9989,245.8626,201.3206,0.9990,258.0801,182.2813,0.9997,268.7911,210.4117,0.9981
189,195.0398,161.0431,1.0000,207.6819,197.9879,1.0000,215.3152,173.4678,0.9995,232.3680,207.0918,1.0000,237.3396,183.6821,0.9967,248.7027,216.7153,0.9996,224.5412,152.2714,0.9998,225.0634,187.9320,0.9997,237.1465,173.2920,0.9998,245.5424,201.6316,0.9996,257.6507,182.1390,0.9999,268.2539,210.5711,0.9994
190,194.9687,161.1830,1.0000,207.6629,198.2625,0.9999,215.2068,173.4584,0.9997,232.2923,207.3605,1.0000,237.3643,183.6676,0.9969,248.6055,216.9769,0.9990,224.6211,152.3561,0.9998,225.1715,187.9572,0.9996,237.1085,173.3684,0.9998,245.4538,201.7937,0.9997,257.7920,182.1436,0.9999,268.5383,210.6428,0.9990
191,194.9681,161.3449,1.0000,207.5434,198.4156,0.9999,215.2587,173.5880,0.9996,232.3061,207.5785,0.9999,237.5088,183.7609,0.9996,248.4583,217.0314,0.9983,224.5511,152.3239,0.9999,225.1991,187.7264,0.9996,237.1430,173.3034,0.9998,245.4110,201.6781,0.9997,257.7571,182.1430,0.9999,268.5310,210.4914,0.9990
192,194.8869,161.4854,0.9994,207.9065,198.7463,0.9997,215.3174,173.7937,0.9994,232.3904,207.8684,0.9998,237.6146,183.9050,0.9994,248.4081,217.3248,0.9996,224.5845,152.4367,0.9999,225.3890,187.8647,0.9994,237.1875,173.4122,0.9998,245.5755,201.7713,0.9996,257.6765,182.2658,0.9999,268.3782,210.6959,0.9992
193,194.8589,161.6372,0.9993,207.7465,198.6836,0.9998,215.3314,173.8405,0.9994,232.4677,207.8559,0.9999,237.8219,183.9715,0.9990,248.3910,217.2789,0.9997,224.6740,152.3454,0.9998,225.5390,187.6562,0.9992,237.2270,173.4275,0.9998,245.5863,201.7112,0.9997,257.6425,182.2473,0.9999,268.5938,210.8021,0.9985
194,194.7863,161.6717,0.9994,207.5739,198.4354,0.9999,215.3363,173.8747,0.9994,232.5348,207.8386,0.9999,237.8776,183.9967,0.9988,248.4540,217.5038,0.9996,224.7339,152.2873,0.9998,225.4133,187.5747,0.9994,237.1347,173.3226,0.9998,245.3978,201.4922,0.9998,257.5190,182.2911,0.9999,268.7497,210.8018,0.9972
195,194.8479,161.7811,0.9992,207.6333,198.4473,0.9999,215.4433,174.0468,0.9991,232.6894,207.9358,0.9998,238.0960,184.2284,0.9978,248.6141,217.7354,1.0000,224.8434,152.1870,0.9998,225.3756,187.6770,0.9995,237.2362,173.3890,0.9998,245.4260,201.6806,0.9998,257.6700,182.4703,0.9999,268.6900,211.0721,0.9966
196,194.8187,161.7804,0.9993,207.5701,198.5019,0.9999,215.4052,174.1135,0.9992,232.7228,208.0078,0.9997,238.0942,184.2664,0.9978,248.7113,218.0051,0.9999,224.9463,152.0988,0.9997,225.4577,187.7336,0.9993,237.4294,173.3073,0.9996,245.4498,201.9621,0.9998,257.7025,182.5450,0.9999,268.6453,211.4070,0.9947
197,194.6851,161.8375,0.9994,207.8130,198.6598,0.9998,215.3156,174.4470,0.9992,232.6476,208.3222,1.0000,238.0558,184.6101,0.9979,248.4673,218.3424,0.9995,225.1282,152.2194,0.9995,225.3779,188.0508,0.9994,237.4194,173.6037,0.9997,245.5133,202.4775,0.9995,257.5833,182.9626,0.9998,268.4408,212.0454,0.9993
198,194.6508,162.0247,0.9992,208.0531,198.8891,0.9995,215.3611,174.7509,0.9986,232.6380,208.7088,1.0000,238.0777,184.8034,0.9975,248.3627,218.9205,0.9998,225.1918,152.4634,0.9994,225.3375,188.3399,0.9992,237.5302,173.7921,0.9995,245.5310,202.8298,0.9986,257.5383,183.0882,0.9997,268.3848,212.4565,0.9990
199,194.6651,161.9955,0.9992,208.0973,198.7272,0.9997,215.4104,174.7598,0.9984,232.8379,208.7315,1.0000,238.2040,184.8247,0.9967,248.4807,218.9967,0.9997,225.1737,152.5002,0.9995,225.3344,188.3969,0.9991,237.6067,173.8634,0.9994,245.6650,203.0440,0.9998,257.5835,183.1348,0.9997,268.3927,212.5864,0.9988
200,194.6995,161.9967,0.9990,207.9520,198.7929,0.9997,215.4382,174.8150,0.9981,232.8710,208.7498,1.0000,238.1488,184.8464,0.9971,248.6284,219.1299,1.0000,225.3042,152.5802,0.9993,225.4591,188.5187,0.9987,237.5644,173.9364,0.9995,245.6913,203.0993,0.9998,257.4731,183.1949,0.9996,268.5138,212.6137,0.9984
201,194.5908,161.9390,0.9993,208.1891,198.5413,0.9998,215.3799,174.7200,0.9986,232.8127,208.7575,1.0000,238.0968,184.7429,0.9975,248.5340,219.0990,1.0000,225.1208,152.6691,0.9996,225.1722,188.5206,0.9990,237.4395,173.8257,0.9996,245.7012,203.1398,0.9998,257.4239,183.1671,0.9997,268.2344,212.4292,0.9992
202,194.5951,161.9093,0.9994,208.3164,198.4571,0.9998,215.4295,174.7093,0.9985,232.8441,208.8516,1.0000,238.1693,184.8106,0.9970,248.4502,219.1360,0.9998,225.2173,152.6857,0.9995,225.1131,188.5056,0.9991,237.4931,173.8848,0.9996,245.7730,203.3500,0.9998,257.4701,183.2845,0.9995,268.0306,212.6235,0.9991
203,194.6192,161.8792,0.9994,208.3143,198.5364,0.9998,215.4491,174.6754,0.9986,232.7190,208.9223,1.0000,238.1992,184.8253,0.9968,248.3940,219.1060,0.9999,225.2053,152.6959,0.9995,225.0069,188.5414,0.9991,237.3750,173.8618,0.9997,245.5424,203.3397,0.9999,257.3931,183.3441,0.9994,267.6870,212.4632,0.9996
204,194.6090,161.9645,0.9993,208.6511,198.9542,0.9991,215.5744,174.8114,0.9992,232.8647,209.2729,0.9999,238.3513,185.0039,0.9991,248.6458,219.7130,0.9999,225.2648,152.6013,0.9994,224.9901,188.7111,0.9988,237.6499,174.0271,0.9993,245.5853,203.4309,0.9999,257.6173,183.5420,0.9988,268.1527,213.0394,0.9974
205,194.7068,161.8503,0.9993,208.1066,199.0562,0.9991,215.6515,174.7986,0.9992,232.8952,209.1887,0.9999,238.5085,185.1973,0.9984,248.7207,219.4389,1.0000,225.3078,152.6758,0.9993,224.9776,188.4616,0.9993,237.6470,174.0229,0.9994,245.6077,203.4815,0.9999,257.6233,183.6272,0.9985,267.9047,213.0450,0.9979
