scorer,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker
146,190.3692,159.2211,0.9988,208.7791,195.0216,0.9995,214.2116,170.6061,0.9999,231.0750,205.6976,0.9999,234.3489,181.2832,0.9999,246.3403,213.9474,0.9984,224.5042,148.1132,0.9989,222.0567,185.7880,1.0000,236.6351,170.8436,0.9994,246.2235,199.8809,0.9986,256.0524,181.5119,0.9995,267.4449,206.8088,0.9999
147,190.3784,158.8051,0.9976,208.1112,194.2217,0.9972,213.9926,170.1716,1.0000,230.5097,205.2199,1.0000,233.8168,180.9709,0.9990,245.7015,213.8162,0.9997,224.3676,147.8533,0.9994,221.7037,185.1013,0.9962,236.0416,170.5028,0.9970,245.8233,199.7024,0.9995,255.5677,181.3993,0.9998,266.8357,207.0283,0.9975
148,190.3810,159.1299,0.9989,207.4651,194.0981,0.9982,213.6998,170.2731,1.0000,230.2524,205.2970,1.0000,233.5872,181.3494,0.9995,245.1159,214.1119,0.9999,224.3673,147.9517,0.9993,221.6413,185.0980,0.9967,235.7472,170.7715,0.9981,245.5257,200.0582,0.9998,255.3647,181.5016,0.9998,266.4263,207.6342,0.9986
149,190.2964,159.1159,0.9990,207.3096,193.6682,0.9997,213.8831,170.1913,1.0000,230.3374,204.8101,1.0000,233.7298,181.3694,0.9992,244.7658,213.9313,1.0000,224.4694,147.9613,0.9993,222.3165,184.8102,0.9996,235.6485,170.8729,0.9982,245.5229,199.7433,0.9998,255.3998,181.4326,0.9998,266.3283,207.1115,0.9991
150,190.4077,159.2068,0.9988,207.3334,193.5871,0.9999,213.8398,170.1866,1.0000,230.2902,204.8192,1.0000,233.7122,181.3680,0.9993,244.4793,214.3039,0.9999,224.5064,148.0737,0.9990,222.3301,184.9914,0.9994,235.6787,171.0552,0.9975,245.4073,200.0511,0.9999,255.4734,181.6525,0.9996,266.0220,207.7758,0.9989
151,190.8816,159.2023,1.0000,207.4580,193.6325,0.9999,213.8047,170.1860,1.0000,230.3707,205.0166,1.0000,233.6693,181.5012,0.9992,244.3006,214.6376,0.9977,224.6584,148.0611,0.9990,222.5609,185.1287,0.9990,235.7786,171.1878,0.9962,245.4564,200.3872,0.9998,255.6189,181.7731,0.9993,266.0557,208.0484,0.9977
152,190.8525,159.0726,0.9975,207.6940,193.2951,0.9999,213.9916,170.0481,1.0000,230.3792,205.0263,1.0000,233.8235,181.3728,0.9989,244.3313,214.7391,0.9971,224.8627,147.8966,0.9990,222.5412,184.8934,0.9995,235.9744,171.0066,0.9960,245.5859,200.4320,0.9997,255.7743,181.8263,0.9990,266.3005,208.0137,0.9975
153,190.7063,159.1375,0.9972,208.0151,193.5035,0.9998,214.2062,170.1591,0.9999,230.8447,205.3513,1.0000,234.2399,181.3758,0.9999,244.8590,214.6164,0.9997,224.9450,148.0568,0.9986,222.7822,184.9668,0.9993,236.3073,171.0629,0.9983,245.9235,200.4592,0.9994,256.0895,181.8320,0.9989,266.6216,207.9121,0.9972
154,190.4310,159.0454,0.9958,208.3640,193.5479,0.9997,214.4622,170.2116,0.9999,230.7721,205.2683,1.0000,234.1154,181.3273,0.9999,245.3708,214.4969,0.9997,224.8368,147.9659,0.9989,222.4736,184.8503,0.9995,236.2148,170.9951,0.9987,245.8686,200.1397,0.9995,256.1444,181.8418,0.9989,266.8266,207.5812,0.9973
155,190.4550,159.0450,0.9953,209.0016,194.1988,0.9975,214.7541,170.4327,0.9997,231.0145,205.5925,1.0000,234.4356,181.2705,0.9999,246.0563,214.3316,0.9991,224.7630,147.9811,0.9989,222.4539,185.1285,0.9989,236.3004,170.8332,0.9994,246.0166,199.9877,0.9992,256.3430,181.6970,0.9989,267.2474,207.4560,0.9997
156,190.6706,159.2345,0.9969,209.4234,194.6923,1.0000,214.7303,170.5781,0.9997,231.3333,205.7761,0.9999,234.5510,181.2489,0.9999,246.5302,214.2115,0.9999,224.8546,147.9993,0.9988,222.4386,185.5506,0.9999,236.7219,170.8491,0.9993,246.4447,199.8763,0.9975,256.6619,181.6577,0.9978,267.7990,207.1002,0.9998
157,190.7494,159.6808,0.9963,209.2152,195.1366,0.9986,214.7647,170.8221,0.9996,231.3271,205.6807,0.9999,234.6454,181.4269,0.9998,247.0454,214.0107,1.0000,224.9087,148.2475,0.9979,222.3933,185.9924,0.9999,237.3979,170.8532,0.9991,246.7574,199.7129,1.0000,256.8438,181.7156,0.9995,268.2840,206.5918,0.9995
158,190.9823,159.9199,0.9998,209.4041,195.7310,0.9988,214.7315,171.0953,0.9992,231.5936,205.6478,0.9999,234.9219,181.7453,0.9995,247.4227,213.7746,0.9999,225.0442,148.8155,0.9993,222.1367,186.4504,0.9997,237.9176,170.8526,0.9979,247.0309,199.2886,0.9981,257.1135,181.5331,0.9997,269.3211,205.7836,0.9993
159,191.4599,160.1832,0.9996,209.6095,196.9712,0.9996,214.6657,171.3160,0.9986,231.8884,206.1221,0.9993,235.3060,181.8527,0.9990,247.9827,214.1361,0.9995,224.9424,149.2614,0.9995,222.1920,186.7865,0.9992,238.4813,170.7805,0.9997,247.1525,199.3789,0.9971,257.2272,181.2886,0.9998,269.8833,205.6746,0.9992
160,191.6644,160.5853,0.9986,209.4609,197.3733,0.9986,214.3896,171.3045,0.9988,232.2141,205.9145,0.9998,235.2986,181.6917,0.9994,248.6800,214.4386,0.9997,225.0829,149.3854,0.9994,222.1435,186.8048,0.9993,239.2082,170.5999,0.9997,247.8438,199.1841,0.9976,257.3873,180.7570,0.9999,270.8360,205.7164,0.9970
161,191.4680,160.0978,0.9996,209.1727,197.4793,0.9976,214.3991,171.3016,0.9987,232.0881,205.8403,0.9999,235.2666,181.8011,0.9993,248.6216,214.5332,0.9995,224.9003,149.8715,0.9990,222.0313,186.8303,0.9993,239.0118,170.5311,0.9998,247.9036,199.1452,0.9972,257.0954,180.3401,1.0000,270.5775,205.7358,0.9982
162,191.8275,160.2486,0.9993,209.2283,197.9376,0.9987,214.4776,171.4719,0.9999,232.4456,206.1999,0.9995,235.5833,182.0724,0.9996,248.8241,214.9480,0.9984,225.1219,150.1365,0.9979,222.2534,186.9995,0.9988,239.1470,170.6336,0.9997,248.3170,199.1751,0.9953,257.3528,180.5387,0.9999,270.7363,205.7687,0.9975
163,191.7880,160.2145,0.9993,209.0064,198.4886,0.9993,214.4275,171.5668,0.9999,232.4830,206.4419,0.9987,235.6420,182.2558,0.9994,248.8810,215.4622,0.9999,225.1425,150.3527,0.9996,222.1194,187.2924,1.0000,239.4395,170.6033,0.9995,248.5462,199.3456,0.9967,257.6253,180.7283,0.9998,270.8842,206.0702,0.9962
164,191.8923,160.4825,0.9988,208.9097,198.7796,0.9993,214.2278,171.5660,1.0000,232.3873,206.6676,1.0000,235.4784,182.3173,0.9996,248.7842,215.4609,1.0000,225.3110,150.2692,0.9970,221.8160,187.3452,1.0000,239.4017,170.5635,0.9996,248.4456,199.7270,0.9968,257.6615,180.9306,0.9998,270.6769,206.2269,0.9965
165,191.9384,160.7097,0.9979,209.0367,199.9210,0.9993,214.3676,172.0086,0.9999,232.4261,207.3011,1.0000,235.6468,182.6938,0.9994,248.8359,216.1208,0.9997,225.1809,150.3307,0.9995,221.8654,188.0808,0.9998,239.4289,171.0307,0.9989,248.5414,200.3251,0.9998,257.8328,181.3155,0.9995,270.6406,206.6915,0.9987
166,192.1175,161.1129,0.9996,208.9520,200.3622,0.9994,214.1826,172.5568,0.9997,232.3666,207.7153,0.9998,235.5626,183.1283,0.9995,248.6077,216.5110,0.9991,225.2645,150.1921,0.9973,221.4752,188.6440,0.9966,239.3851,171.3539,0.9971,248.6041,200.6238,0.9995,258.0599,181.6817,0.9989,270.3181,206.9277,0.9994
167,191.9755,161.3670,0.9998,209.0056,200.7873,0.9988,213.9919,172.8420,0.9991,232.5000,207.9208,0.9996,235.7128,183.3396,0.9991,248.6712,216.5771,0.9990,225.2482,150.1456,0.9975,221.3581,188.8459,0.9957,239.3088,171.5233,0.9997,248.7135,200.7293,0.9994,258.2402,181.9869,0.9994,270.0936,207.0363,0.9996
168,192.1632,161.6685,0.9995,209.0666,201.0229,0.9980,213.9718,172.9940,0.9985,232.5670,208.1646,0.9992,235.7695,183.4898,0.9988,248.5696,216.6880,0.9986,225.2931,150.1462,0.9974,221.4110,188.9916,0.9979,239.3483,171.7861,0.9996,248.5493,200.9147,0.9990,258.3028,182.2199,0.9993,269.9248,207.1054,0.9997
169,192.4628,161.6182,0.9992,209.2572,201.0815,0.9972,214.0485,173.1003,0.9977,232.7275,208.0504,0.9993,236.0490,183.5612,0.9975,248.7477,216.7635,0.9980,225.3364,150.0437,0.9977,221.1460,188.8876,0.9959,239.7110,171.7563,0.9989,248.7365,200.9034,0.9989,258.6242,182.2037,0.9984,270.1928,207.0178,0.9995
170,192.6302,161.5757,0.9988,209.3477,201.0876,0.9983,214.1547,173.1156,0.9975,233.0679,207.7477,0.9997,236.3110,183.5150,0.9995,248.9143,216.5646,0.9989,225.3017,149.9567,0.9981,221.2532,188.5232,0.9974,239.8101,171.6280,0.9986,248.9367,200.5460,0.9996,258.6431,181.9832,0.9981,270.2740,206.5876,0.9995
171,192.6667,161.5312,0.9988,209.3573,201.2881,1.0000,214.0271,173.0894,0.9977,233.0732,207.8686,0.9995,236.3641,183.4887,0.9994,248.5840,216.5386,0.9991,225.1868,149.9283,0.9984,220.9489,188.6114,0.9980,239.7555,171.5342,0.9988,248.8005,200.5449,0.9996,258.4990,181.9213,0.9971,270.3730,206.4116,0.9953
172,192.5458,161.4177,0.9991,209.3412,201.2369,0.9957,213.9349,172.9621,0.9984,232.9864,207.7467,0.9997,236.2406,183.3779,0.9996,248.5854,216.4448,0.9993,225.0992,149.7405,0.9990,220.7076,188.4163,0.9989,239.7380,171.3463,0.9951,248.7241,200.2639,0.9999,258.4099,181.6906,0.9981,270.3048,205.8641,0.9987
173,192.4607,161.4842,0.9993,209.3059,200.9564,0.9977,213.9139,173.0985,0.9975,232.8980,207.8154,0.9996,236.1746,183.4206,0.9996,248.3715,216.4679,0.9983,224.9949,149.7897,0.9989,220.4714,188.2445,0.9994,239.4488,171.2362,0.9967,248.8480,200.2392,0.9999,258.2746,181.7039,0.9984,270.1558,205.9124,0.9988
174,192.4132,161.6516,0.9994,209.3255,200.9454,0.9978,213.9288,173.1621,1.0000,232.8297,207.7693,0.9997,236.0580,183.4314,0.9977,248.3714,216.3370,0.9985,224.9392,149.8089,0.9990,220.2486,188.2780,0.9995,239.1817,171.1767,0.9975,248.8243,200.2503,0.9999,258.1082,181.6575,0.9988,270.2649,205.8057,0.9990
175,192.2442,161.3540,0.9997,209.3078,200.6562,0.9984,213.8162,172.9324,0.9984,232.6010,207.6273,0.9998,235.8452,183.3051,0.9987,248.1955,216.2397,0.9991,224.8607,149.7474,0.9993,219.8892,187.9641,0.9998,238.9615,170.8709,0.9989,248.7887,199.9819,0.9999,257.9692,181.4628,0.9992,270.0898,205.5962,0.9994
176,192.1614,161.3141,0.9998,209.2331,200.7037,0.9985,213.7530,172.8641,0.9986,232.5602,207.5518,0.9999,235.6970,183.2047,0.9992,248.2269,216.2372,0.9989,224.7633,149.8106,0.9992,219.6939,187.8619,0.9999,238.8499,170.6955,0.9994,248.7746,199.7986,0.9999,257.7676,181.2680,0.9996,270.0282,205.4823,0.9996
177,192.3226,161.4170,0.9996,209.2473,200.6662,0.9986,213.8923,172.8886,0.9985,232.6479,207.3630,0.9999,235.9307,183.2583,0.9985,248.2367,216.0728,0.9990,224.7959,149.9411,0.9989,219.6709,187.6670,0.9999,238.7256,170.6218,0.9995,248.9182,199.6700,0.9999,257.7697,181.3757,0.9995,270.0157,205.4053,0.9996
178,192.3911,161.3626,0.9996,209.2574,200.5915,0.9987,213.9195,172.7514,0.9990,232.6123,207.3321,0.9999,236.0434,183.1602,0.9980,248.0088,215.9144,0.9995,224.8403,149.8937,0.9989,219.6171,187.5540,0.9958,238.6814,170.4649,0.9997,248.8604,199.5925,0.9999,257.7147,181.3424,0.9996,269.9939,205.2087,0.9997
179,192.4814,161.6644,0.9994,209.4772,200.6241,0.9996,213.9546,172.9404,0.9982,232.7855,207.2779,0.9999,236.2995,183.2733,0.9997,248.2791,215.8157,0.9990,224.9479,149.8838,0.9990,219.8446,187.6402,0.9999,238.7348,170.5742,0.9996,248.9454,199.6106,0.9999,257.8396,181.4102,0.9994,270.0387,205.1295,0.9997
180,192.3254,161.7507,0.9995,209.6504,200.5799,0.9997,213.9459,173.0254,0.9977,232.9341,207.2807,0.9999,236.2975,183.2833,0.9997,248.4908,215.7116,0.9982,224.9552,149.9805,0.9986,220.0169,187.6970,0.9999,238.7183,170.6422,0.9995,248.9813,199.6788,0.9999,257.8059,181.3885,0.9995,270.1767,205.2048,0.9996
181,192.4081,161.6688,0.9995,209.7890,200.6707,0.9996,214.0738,173.0607,0.9974,233.0425,207.4074,0.9999,236.4408,183.2599,0.9998,248.5975,215.7826,0.9999,224.9666,149.8489,0.9990,220.1557,187.7527,0.9998,238.8606,170.5679,0.9995,249.0615,199.6651,0.9999,257.9821,181.3396,0.9993,270.3507,205.1898,0.9994
182,192.4747,161.7536,0.9993,210.0900,200.4779,0.9998,214.3158,173.0327,0.9977,233.4013,207.1941,0.9998,236.8034,183.2003,0.9998,249.0751,215.6254,0.9999,224.9774,149.8821,0.9989,220.5040,187.6445,0.9997,239.1038,170.4678,0.9996,249.2122,199.3088,0.9973,258.1116,181.0986,0.9991,270.5699,205.2620,0.9991
183,192.5019,161.7831,0.9992,210.0367,200.2793,0.9999,214.3941,173.1297,0.9970,233.4063,207.0643,0.9998,236.7848,183.2395,0.9998,249.3213,215.6562,0.9999,225.0397,149.8945,0.9988,220.6210,187.6458,0.9997,239.0074,170.5534,0.9995,249.1554,199.2441,0.9977,258.0530,181.0920,0.9992,270.5995,205.4083,0.9989
184,192.3850,162.0010,0.9992,210.0833,200.1271,0.9999,214.3628,173.2182,0.9999,233.5174,207.0512,0.9997,236.9233,183.3078,0.9997,249.4921,215.7474,0.9999,224.9627,150.0412,0.9983,220.8078,187.6822,0.9995,239.1183,170.6686,0.9993,249.2121,199.3102,0.9972,258.1465,181.1711,0.9990,270.5744,205.6387,0.9989
185,192.5803,162.1222,0.9986,210.0168,200.3493,0.9999,214.3868,173.3336,0.9999,233.5871,207.2685,0.9996,237.0223,183.4953,0.9993,249.3733,216.0228,0.9998,225.0208,150.0678,0.9982,220.8886,187.8073,0.9993,239.2426,170.8350,0.9989,249.2332,199.5009,0.9954,258.1278,181.3546,0.9990,270.3525,205.8112,0.9989
186,192.4591,161.9841,0.9990,209.9595,200.3344,0.9999,214.3860,173.3160,0.9999,233.4073,207.3677,0.9997,236.8086,183.5005,0.9993,249.2623,216.2439,0.9996,225.0626,150.1293,0.9979,220.8883,187.9735,0.9993,239.0943,170.8987,0.9988,249.0759,199.7335,0.9999,258.0661,181.4573,0.9989,270.4073,206.1538,0.9976
187,191.9965,161.0181,0.9997,210.3429,199.2038,0.9992,214.4435,171.9325,0.9999,234.0793,206.7655,0.9984,237.2014,182.6587,0.9998,249.9774,215.9059,0.9994,224.8845,150.3929,0.9997,221.8988,187.2839,1.0000,239.6407,170.8161,0.9987,249.3657,199.2721,0.9975,258.0691,181.3264,0.9986,271.3820,206.1949,0.9979
188,191.9916,161.3571,0.9997,210.0318,199.5673,1.0000,214.5139,172.3962,0.9997,234.1667,207.3210,1.0000,237.0645,183.0934,0.9997,249.8748,216.2059,0.9994,225.1055,150.8729,0.9994,221.9796,187.8090,0.9999,239.4490,171.1114,0.9982,249.3558,200.1656,0.9998,258.0140,181.7766,0.9975,271.6588,206.8836,0.9998
189,192.2562,161.9591,0.9991,209.8377,199.9911,1.0000,214.3165,172.8649,0.9990,233.9850,207.7577,0.9987,236.5457,183.3443,0.9996,249.3020,216.6715,0.9991,225.2111,150.9079,0.9993,221.7736,188.3633,0.9996,238.6581,171.3033,0.9975,249.0426,200.8728,0.9990,257.6897,182.1581,0.9995,271.3593,207.7473,0.9985
190,192.1799,162.0779,0.9990,210.0108,200.0896,1.0000,214.2648,172.9875,0.9983,233.8794,207.7139,0.9990,236.3310,183.3373,0.9997,249.1034,216.6834,0.9993,225.3460,150.7898,0.9991,221.1085,188.2956,0.9990,238.1308,171.2457,0.9948,248.8613,200.9449,0.9989,257.4186,182.1706,0.9998,270.8974,207.9314,0.9953
191,192.2267,162.1120,0.9989,210.2092,200.0884,1.0000,214.3052,172.9654,0.9984,233.7263,207.4360,0.9994,236.2519,183.3345,0.9997,249.0388,216.6356,0.9995,225.2819,150.6814,0.9993,220.9599,188.2074,0.9994,237.9388,171.1373,0.9966,248.7995,200.8035,0.9993,257.4871,182.2450,0.9998,270.5239,207.9294,0.9970
192,192.2361,162.0430,0.9991,210.3285,199.9644,1.0000,214.3492,172.9041,0.9987,233.6732,207.2826,0.9995,236.2967,183.3312,0.9997,249.0222,216.6047,0.9996,225.3270,150.7158,0.9993,221.0736,188.1417,0.9992,237.9485,171.1126,0.9968,248.8284,200.6674,0.9995,257.5653,182.2438,0.9997,270.3206,207.8903,0.9976
193,192.2835,162.1012,0.9989,210.4296,199.8918,1.0000,214.5261,173.0013,0.9982,233.7752,207.2841,0.9994,236.6386,183.4646,0.9995,249.1257,216.6700,0.9994,225.3173,150.7581,0.9993,221.1863,188.0311,0.9991,238.2330,171.0918,0.9989,248.9387,200.5401,0.9997,257.7093,182.2910,0.9995,270.3299,208.0380,0.9970
194,192.2727,162.0540,0.9990,210.5523,199.8274,1.0000,214.6568,173.0176,0.9980,233.9288,207.0818,0.9990,236.9714,183.4644,0.9995,249.3299,216.5273,0.9996,225.2446,150.9350,0.9994,221.3165,187.8251,0.9987,238.3180,170.9866,0.9992,248.9615,200.0823,0.9999,257.6109,182.1563,0.9996,270.3822,207.9227,0.9978
195,192.2495,161.9451,0.9992,210.6224,199.8415,1.0000,214.6725,173.0265,0.9979,234.0326,207.0232,0.9983,237.0968,183.4917,0.9994,249.5680,216.6851,0.9993,225.3828,150.9109,0.9992,221.4025,187.7867,0.9983,238.5401,170.9200,0.9993,249.1353,199.9040,0.9999,257.8032,182.0996,0.9993,270.3824,207.7025,0.9986
196,192.2067,162.0340,0.9991,210.7891,199.9256,0.9999,214.7595,173.1431,0.9969,234.0591,206.8679,0.9982,237.2354,183.5478,0.9992,249.7327,216.5453,0.9995,225.4647,150.9715,0.9990,221.5720,187.7016,0.9974,238.5804,170.9459,0.9993,249.1080,199.7425,0.9999,257.7718,182.0730,0.9994,270.2554,207.5800,0.9991
197,192.0234,162.1050,0.9991,210.8118,200.0151,0.9999,214.7445,173.3569,0.9997,234.0079,207.3174,0.9983,237.1593,183.7045,0.9999,249.5186,216.9997,0.9982,225.5344,151.3185,0.9986,221.6198,188.0341,0.9970,238.4429,171.2737,0.9979,249.0494,200.3761,0.9998,257.9120,182.4765,0.9992,270.0652,207.9703,0.9974
198,192.1742,162.3662,0.9981,210.9203,200.2072,0.9999,214.7141,173.6315,0.9997,234.1749,207.7451,0.9998,237.1985,183.8842,0.9998,249.4651,217.3408,1.0000,225.4270,151.5167,0.9986,221.6856,188.3575,0.9963,238.3877,171.5503,1.0000,248.9516,200.8193,0.9993,257.9720,182.6932,0.9989,270.0667,208.2439,0.9937
199,192.2491,162.4129,0.9977,210.9825,200.1006,0.9999,214.7120,173.6263,0.9997,234.0905,207.7540,0.9978,237.1795,183.8242,0.9999,249.3480,217.3974,1.0000,225.3492,151.4508,0.9987,221.6870,188.3393,0.9964,238.3483,171.5399,1.0000,248.7950,200.8780,0.9991,257.9046,182.6967,0.9991,270.1424,208.2484,0.9929
200,192.1723,162.2999,0.9983,210.9864,200.1694,0.9999,214.7460,173.6614,0.9997,234.0451,207.8517,0.9980,237.0154,183.8367,0.9999,249.2575,217.5198,1.0000,225.3847,151.5165,0.9985,221.6671,188.3708,0.9965,238.1791,171.6312,0.9959,248.6709,201.0725,0.9984,257.7707,182.8765,0.9993,270.0538,208.6355,0.9995
201,192.2482,162.2234,0.9986,210.9725,199.9373,0.9999,214.7090,173.5576,0.9997,233.8731,207.8000,0.9988,237.0655,183.6667,0.9990,248.9755,217.2649,1.0000,225.2289,151.3620,0.9990,221.7105,188.2764,0.9963,238.1153,171.5431,0.9965,248.4659,200.9616,0.9969,257.6144,182.6546,0.9996,269.8765,208.3780,0.9997
202,192.2617,162.2129,0.9985,211.1754,199.7747,0.9998,214.8435,173.5839,0.9996,233.9533,207.7231,0.9988,237.2541,183.6449,0.9989,249.0036,217.0918,1.0000,225.2681,151.3734,0.9989,222.1087,188.3078,0.9997,238.3387,171.5822,0.9999,248.5775,200.8231,0.9993,257.7941,182.5798,0.9994,270.0192,208.2925,0.9916
203,192.2242,162.2438,0.9984,211.2517,199.6698,0.9997,214.7981,173.7061,0.9996,234.1382,207.3483,1.0000,237.4513,183.6911,0.9986,249.2200,216.7405,0.9992,225.2219,151.3119,0.9991,222.2495,188.3443,0.9997,238.3925,171.5766,0.9999,248.6597,200.3463,0.9999,257.6721,182.4230,0.9996,269.9098,207.6494,0.9983
204,192.2185,162.2348,0.9984,211.2794,199.7110,0.9997,214.7629,173.8178,0.9996,234.3437,207.4239,0.9999,237.3674,183.7732,0.9998,249.2947,216.9330,0.9985,225.2920,151.2494,0.9990,222.1454,188.3481,0.9997,238.4656,171.5685,0.9999,248.7096,200.2739,0.9999,257.6105,182.4489,0.9996,270.0639,207.4538,0.9989
205,192.4332,162.2867,0.9978,211.2274,199.7576,0.9997,214.8280,173.8200,0.9996,234.3182,207.4856,0.9999,237.3420,183.7432,0.9998,249.2157,217.0424,0.9979,225.3642,151.2722,0.9988,222.0871,188.1997,0.9998,238.2801,171.4761,1.0000,248.6917,200.2296,0.9999,257.4287,182.3047,0.9998,270.2108,207.6092,0.9983
206,192.3914,162.2135,0.9983,211.1321,199.5661,0.9998,214.7261,173.7413,0.9997,234.2463,207.2622,1.0000,237.3843,183.6874,0.9987,249.0414,216.8537,0.9988,225.3083,151.1277,0.9991,221.9873,187.9258,0.9999,238.0672,171.3239,0.9950,248.5872,200.0227,0.9999,257.3070,182.1458,0.9998,270.2997,207.2598,0.9990
207,192.3601,162.2373,0.9983,210.8441,199.6709,0.9999,214.5652,173.7079,0.9998,233.8256,207.3346,0.9992,237.2267,183.7096,0.9999,248.7617,216.9607,0.9984,225.1310,150.9399,0.9995,221.7862,187.9044,0.9999,237.8908,171.3280,0.9957,248.2549,200.0898,0.9988,257.0872,182.1900,0.9999,269.9642,207.3811,0.9992
208,192.1295,162.1290,0.9989,210.9532,199.7637,0.9999,214.6240,173.6434,0.9998,233.8327,207.1495,0.9993,237.3705,183.7984,0.9998,248.6885,216.7374,0.9993,224.9235,151.0893,0.9996,221.9373,187.8699,0.9999,237.7788,171.3982,0.9987,248.1813,200.1297,0.9991,257.0869,182.2485,0.9999,269.7707,207.4137,0.9993
209,192.3831,162.3037,0.9980,210.8699,199.9956,0.9999,214.4533,173.8447,0.9998,233.6833,207.2309,0.9995,237.1715,183.8937,0.9999,248.6241,216.8842,0.9989,225.0025,151.2867,0.9995,221.4455,187.7316,0.9985,237.4883,171.3717,0.9966,248.1104,200.1632,0.9992,256.9729,182.4668,0.9999,269.5012,207.5575,0.9992
210,191.9132,162.0627,0.9992,210.9598,200.1613,0.9999,214.4254,173.9093,0.9997,233.5695,207.3379,0.9996,236.9629,183.8556,0.9999,248.4644,216.9084,0.9982,224.9435,151.2485,0.9996,221.1405,187.7522,0.9993,237.2365,171.3306,0.9971,248.0901,200.3555,0.9990,256.8855,182.5022,0.9999,269.2541,207.6377,0.9990
211,192.0369,162.0334,0.9992,211.0731,200.1583,0.9998,214.5126,173.9026,0.9997,233.6887,207.4182,0.9995,237.1157,183.8504,0.9999,248.4134,216.9721,0.9981,224.9684,151.3619,0.9995,221.2365,187.6832,0.9991,237.4023,171.2293,0.9975,248.1852,200.3338,0.9988,257.0244,182.5249,0.9999,269.3111,207.4692,0.9993
212,192.0263,162.0169,0.9992,211.0887,200.1639,0.9998,214.5975,173.9057,0.9996,233.8212,207.4483,0.9992,237.1989,183.8402,0.9999,248.4307,217.1311,0.9995,224.9326,151.3177,0.9995,221.2919,187.6549,0.9989,237.3892,171.2074,0.9976,248.1581,200.4593,0.9987,257.0017,182.5143,0.9999,269.4061,207.6773,0.9985
213,191.8982,161.7902,0.9996,210.7990,199.9381,0.9999,214.4591,173.7736,0.9997,233.1867,207.5594,0.9999,236.7209,183.7007,1.0000,247.8559,217.0943,1.0000,224.8224,151.4149,0.9995,221.2186,187.6144,0.9992,237.1609,171.2715,0.9973,247.8261,200.6594,0.9990,256.8539,182.5941,0.9999,269.1096,207.9837,0.9912
214,191.7523,161.7845,0.9996,210.7309,199.8247,0.9999,214.5876,173.8292,0.9996,232.9691,207.6322,0.9999,236.5364,183.6871,0.9992,247.6842,217.1662,1.0000,224.8074,151.4985,0.9993,221.2151,187.5812,0.9992,237.1364,171.3443,0.9968,247.7403,200.8456,0.9986,256.7851,182.7114,0.9999,268.8593,208.4118,0.9970
215,191.7403,161.6819,0.9997,210.7426,199.8061,0.9999,214.5842,173.7760,0.9996,232.7029,207.5163,0.9999,236.3438,183.6275,0.9994,247.4338,217.0121,0.9983,224.7838,151.6507,0.9991,221.1027,187.5745,0.9994,237.0287,171.3049,0.9974,247.5727,200.8934,0.9985,256.6519,182.7391,0.9968,268.4258,208.4074,0.9990
216,191.6131,161.3839,0.9998,210.8222,199.7210,0.9999,214.6087,173.8155,0.9995,232.8792,207.2423,1.0000,236.3180,183.6096,0.9995,247.6437,216.9068,0.9988,224.6796,151.7478,0.9988,221.1490,187.7378,0.9993,237.0152,171.3825,0.9966,247.5124,200.7615,0.9990,256.5375,182.6664,0.9976,268.4170,208.1441,0.9932
217,191.5159,161.2117,0.9999,210.6281,199.7845,1.0000,214.5249,173.9959,0.9995,232.6277,207.4549,1.0000,236.0383,183.6760,0.9981,247.3148,216.9706,0.9986,224.6805,151.9767,0.9977,221.0995,187.8650,0.9994,236.8820,171.5185,0.9999,247.4307,200.9580,0.9983,256.2719,182.7910,0.9988,268.1538,208.1118,0.9937
218,191.7153,161.7753,0.9996,210.8456,199.8969,0.9999,214.5596,174.0412,0.9994,232.6923,207.6102,0.9999,235.9867,183.6486,0.9983,247.1929,217.0343,0.9982,224.7560,152.0193,0.9971,221.3291,187.8616,0.9989,236.9371,171.6609,0.9999,247.3251,201.0757,0.9977,256.1678,182.7766,0.9991,268.0771,208.3533,0.9994
219,191.4563,161.2510,0.9999,210.5631,199.7231,1.0000,214.4198,174.0225,0.9995,232.5204,207.4404,1.0000,235.7208,183.6374,0.9990,247.0548,216.9816,0.9986,224.8598,151.9934,0.9972,221.0368,187.7593,0.9995,236.5252,171.5002,1.0000,247.1950,200.8904,0.9987,255.8120,182.6785,0.9996,267.7767,208.2471,0.9919
220,191.4904,161.2989,0.9999,210.6115,199.7802,1.0000,214.3533,174.0969,0.9994,232.6334,207.4247,1.0000,235.7012,183.6246,0.9991,247.1418,217.0946,1.0000,224.8901,151.9401,0.9976,221.2070,187.7571,0.9992,236.5112,171.4970,1.0000,247.2402,200.9171,0.9987,255.8084,182.6949,0.9996,267.8956,208.3934,0.9996
