scorer,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker
bodyparts,L1A,L1A,L1A,L1B,L1B,L1B,L2A,L2A,L2A,L2B,L2B,L2B,L3A,L3A,L3A,L3B,L3B,L3B,R1A,R1A,R1A,R1B,R1B,R1B,R2A,R2A,R2A,R2B,R2B,R2B,R3A,R3A,R3A,R3B,R3B,R3B
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
127,379.6092,210.2274,0.9999,385.9232,254.5795,1.0000,409.6548,212.5324,0.9997,415.3482,251.6513,0.9985,436.0539,212.2041,0.9998,448.2354,247.3477,0.9970,354.3181,183.4891,0.9994,366.3658,234.8065,0.9966,402.3158,202.5388,0.9974,404.5930,237.4171,0.9982,428.1238,203.3217,0.9998,432.5201,235.6517,0.9998
128,379.4127,209.8745,0.9999,387.9344,253.9258,0.9982,408.3476,212.5642,0.9999,415.1430,251.1434,0.9995,435.5172,212.2213,0.9999,447.1655,246.8873,0.9992,354.2218,183.1046,0.9997,365.8787,235.0680,1.0000,402.3228,202.7391,0.9980,404.0883,237.5636,0.9993,427.2344,203.5500,0.9978,431.8234,235.9520,0.9998
129,378.4704,208.8757,0.9964,387.6360,252.8344,0.9994,407.2905,212.2439,0.9982,415.0786,250.1871,0.9999,435.1810,212.2171,0.9999,446.6110,247.0218,0.9966,354.1310,182.9067,0.9999,363.7214,234.8329,1.0000,400.6334,202.9010,0.9977,402.8657,237.2289,0.9999,426.6384,203.8731,0.9989,431.1445,236.2089,0.9998
130,378.3165,209.0697,0.9963,387.2170,252.2607,0.9996,408.2413,211.8412,0.9999,415.6209,249.7662,0.9999,435.8743,211.7721,0.9999,446.9539,247.1987,0.9988,354.1699,181.7861,1.0000,361.0552,233.7240,0.9997,400.5034,202.0966,0.9993,402.0896,236.3277,0.9999,426.8074,203.0724,0.9988,431.1745,235.5237,1.0000
131,376.4766,210.8767,0.9992,384.2694,253.0891,0.9986,407.2694,213.3005,0.9958,414.6518,250.6699,0.9998,436.4855,212.6524,0.9995,447.1385,247.7217,1.0000,352.2833,182.1803,0.9993,358.5916,235.1820,0.9991,398.8282,202.7056,0.9979,400.2607,237.3004,0.9998,426.8466,203.8718,0.9986,430.6253,236.5792,0.9996
132,376.3394,213.0943,0.9987,383.7832,255.0801,0.9992,407.2129,214.7491,0.9970,414.4313,251.1280,0.9994,436.5462,213.4068,0.9985,447.2467,247.6914,1.0000,350.5807,184.2168,0.9999,358.5370,237.4138,0.9993,399.4564,204.2563,0.9993,399.5229,238.5718,0.9999,426.9816,204.8848,0.9960,430.4243,236.9176,0.9980
133,376.2180,214.1989,0.9998,381.7400,256.0236,0.9929,406.6296,215.5974,0.9958,414.2162,251.3047,0.9964,436.2496,213.8201,0.9997,446.6627,247.8614,0.9975,351.7661,185.3934,0.9975,357.1738,238.4614,0.9984,399.4706,205.0584,0.9949,399.5669,238.7544,0.9999,426.8874,205.3970,0.9988,429.9276,236.9348,0.9987
134,376.2986,214.7796,0.9992,380.4009,257.0525,0.9992,406.7130,216.2929,0.9988,414.2766,252.4266,0.9986,435.9537,214.6353,0.9998,445.9153,248.7793,0.9989,352.2111,185.0856,0.9979,355.1177,239.3432,0.9986,398.7389,205.8373,0.9999,400.0052,239.2195,0.9999,426.5233,206.1566,0.9992,429.6398,237.3022,0.9998
135,376.0861,214.0610,0.9999,378.7297,256.3057,1.0000,406.8905,216.2088,0.9987,413.9838,252.5152,0.9990,436.6584,214.7910,0.9992,446.7443,249.1641,0.9960,352.1534,186.0320,0.9987,350.0493,238.8648,0.9930,398.6609,205.8927,0.9999,400.0610,239.1389,0.9999,427.1512,206.1163,0.9985,430.6809,237.0811,1.0000
136,374.1321,214.7758,0.9995,377.1161,255.8041,0.9981,406.0818,216.2231,0.9997,414.1209,252.7284,0.9987,436.7889,214.5297,0.9991,446.5319,249.5628,0.9952,351.8937,186.6840,0.9994,345.6700,238.6522,0.9967,398.4818,205.7729,1.0000,400.1466,239.0289,0.9994,427.2622,205.7850,0.9986,430.9249,236.8163,0.9986
137,374.0890,214.7150,0.9995,377.2872,254.6114,0.9995,407.1398,215.9091,0.9983,415.1734,252.1933,1.0000,436.8387,214.0522,0.9990,446.5796,249.2365,0.9967,351.5786,187.3249,0.9994,342.9894,238.1065,0.9998,398.7279,205.4975,1.0000,399.7931,238.7980,0.9995,426.7302,205.2164,0.9995,431.2018,236.9439,1.0000
138,374.1922,214.2576,0.9996,377.3151,253.0866,0.9989,407.4725,214.9912,0.9964,415.7689,251.7210,0.9983,437.1285,213.2044,0.9992,446.3484,249.6844,0.9934,351.2630,186.8837,0.9998,342.3350,236.8966,0.9986,399.4191,204.6204,0.9995,399.7579,237.9855,0.9998,426.7751,204.3333,0.9994,431.8936,236.6055,0.9981
139,374.6306,212.8987,0.9985,375.8242,251.7386,0.9950,408.8676,214.2492,0.9998,417.1493,250.6868,0.9979,437.9891,212.9443,0.9997,446.9905,249.3686,0.9977,350.7034,186.0725,1.0000,339.9853,235.8233,1.0000,400.5720,204.0770,0.9992,399.1262,236.9324,0.9977,428.0816,204.1459,0.9999,433.1741,235.9014,0.9991
140,373.9747,209.4702,0.9998,375.1457,251.0141,0.9896,409.2286,213.2042,0.9984,416.4996,249.4906,0.9970,438.0221,212.0854,1.0000,446.9507,248.2341,0.9999,351.3174,185.4321,0.9998,337.8933,234.5493,0.9996,400.2980,203.1426,0.9995,398.3070,235.9847,0.9999,427.8161,203.5382,1.0000,432.1602,235.0969,0.9999
141,371.5339,205.9872,0.9995,373.6837,249.1920,0.9900,407.4942,212.1538,0.9963,414.3256,248.5369,0.9889,437.4121,211.9528,1.0000,445.8010,248.5816,0.9992,351.6440,183.8879,0.9999,337.3054,231.0056,1.0000,398.8438,201.6922,0.9998,397.6459,234.3099,0.9985,427.0344,202.7801,0.9977,431.2490,234.6304,0.9984
142,370.9609,206.0279,0.9999,365.4876,249.1711,0.8003,407.4760,212.2442,0.9965,412.7702,248.7710,0.9980,437.6031,212.2727,0.9999,445.0640,248.9018,0.9993,351.5097,184.4017,0.9999,337.1974,230.5038,0.9970,399.3646,201.7391,0.9996,397.6916,234.6007,0.9979,427.3334,203.1325,0.9982,430.8055,234.9310,1.0000
143,370.9313,206.5369,0.9998,359.4383,247.8995,0.9198,408.2052,212.1920,0.9998,412.7551,248.1853,0.9968,437.5691,212.2518,1.0000,445.3672,248.6400,0.9995,350.1225,185.0187,1.0000,334.2822,231.2841,0.9999,399.9252,200.9130,0.9994,397.5596,234.3603,0.9986,427.6248,203.1058,1.0000,430.7622,235.1148,1.0000
144,372.4537,207.2012,1.0000,371.9135,249.1978,0.9636,410.3915,212.5646,0.9977,416.1070,248.2278,0.9961,437.9911,212.5091,0.9999,445.9777,248.8951,0.9989,352.8010,186.0732,1.0000,338.3395,232.9868,0.9997,400.7955,201.2167,0.9982,398.9605,234.6202,0.9984,427.6353,203.3326,1.0000,431.3498,235.6524,0.9999
145,374.1501,208.2068,0.9998,378.8669,249.6067,0.9950,412.6170,213.1523,0.9980,418.9304,247.9730,0.9993,439.2216,212.4306,0.9998,446.6636,249.2066,0.9972,354.1409,185.3280,1.0000,345.8831,232.9305,0.9966,401.5934,201.2472,0.9998,401.0281,235.0473,0.9985,428.0781,202.7591,0.9973,431.2061,235.7352,0.9999
146,374.3287,209.8093,0.9997,377.2484,250.1711,0.9954,411.8550,213.1707,0.9982,418.3777,247.9731,0.9994,438.7903,212.2560,0.9999,446.6386,248.9852,0.9979,351.8227,185.9847,0.9999,336.3329,236.4076,0.9982,400.8065,201.3855,0.9981,399.5046,235.0080,0.9999,427.7050,202.6652,0.9980,431.5428,235.3158,1.0000
147,374.4927,208.6935,0.9992,378.1838,250.2899,0.9874,411.8040,212.7293,0.9992,419.1638,247.5352,0.9929,439.1331,212.1511,0.9998,447.4785,248.5624,0.9999,351.2525,185.7284,0.9998,335.2880,236.1972,0.9995,400.3600,200.7958,0.9931,399.1982,234.8781,0.9999,428.1177,202.3791,0.9989,431.6628,235.2208,1.0000
148,375.5778,208.5242,0.9997,379.8162,249.3792,0.9952,412.0641,212.7458,0.9986,419.4752,247.3961,0.9909,439.4159,212.0989,0.9997,447.6951,248.2563,0.9999,350.9021,184.4347,1.0000,342.0812,234.8202,0.9975,401.4698,200.8052,0.9961,399.6045,234.9566,0.9999,428.1099,202.2180,0.9995,431.7432,235.3734,0.9999
149,374.8834,208.1128,0.9988,379.2938,248.4609,0.9982,411.4541,212.8266,0.9987,418.9701,246.5504,0.9961,438.8576,211.5670,0.9999,447.7727,247.0979,0.9992,350.5827,184.7665,1.0000,340.6299,234.6059,0.9995,401.2473,200.6233,0.9949,398.7496,234.4111,0.9994,427.5659,201.9726,0.9998,431.1203,234.7481,0.9985
150,372.7642,207.7901,1.0000,379.4982,248.5804,0.9958,410.6720,212.5420,0.9936,420.9774,245.8138,0.9995,438.5792,211.2283,0.9985,448.2436,246.4816,0.9998,351.3361,186.1237,1.0000,334.7076,235.4806,0.9997,399.8353,200.2447,0.9986,398.8927,233.4216,0.9999,427.4202,201.6716,0.9999,431.6105,234.1621,0.9996
151,372.7371,207.8474,0.9999,378.9373,248.2743,0.9976,410.2060,211.6875,0.9976,421.0239,245.4285,0.9946,437.8399,210.5434,0.9997,447.6346,245.6310,0.9999,350.9915,186.6973,1.0000,336.2970,234.3730,0.9969,399.6392,199.8038,0.9990,398.2184,232.2763,0.9978,427.4307,201.0507,1.0000,432.0832,233.3519,0.9999
152,371.9313,206.5856,0.9985,379.1084,247.7025,0.9975,409.7001,211.1682,0.9953,420.2289,244.8902,0.9940,437.6003,210.4269,0.9998,448.0144,244.9666,0.9991,350.5668,186.7407,1.0000,335.1578,233.9651,0.9997,398.9953,199.4114,0.9996,397.8380,231.9069,0.9972,427.7702,200.8091,0.9966,432.1962,233.1645,0.9999
153,371.1525,206.7010,0.9996,377.0986,247.9527,0.9900,409.6750,212.0314,0.9989,419.6212,245.8659,0.9978,438.2984,211.2523,0.9986,447.9477,245.9760,0.9999,350.4996,187.3497,1.0000,333.1839,234.1057,0.9999,399.3854,199.9822,0.9986,397.4218,232.5670,0.9953,428.3544,201.5282,0.9999,432.4308,233.5243,0.9998
154,370.4763,206.0348,1.0000,374.3620,248.2746,0.9826,409.1246,212.1582,0.9994,417.7615,246.6281,0.9992,438.3999,211.7093,1.0000,447.3966,246.7955,0.9997,349.9464,187.0582,1.0000,333.1477,232.7319,1.0000,398.8635,199.9237,0.9986,396.7809,232.7573,0.9997,428.4561,201.8083,0.9998,432.0087,233.7136,0.9999
155,370.4966,206.1161,1.0000,373.7054,248.4725,0.9900,408.8009,211.9038,0.9997,416.9222,246.7891,0.9936,438.3751,211.7661,1.0000,447.3341,247.1735,0.9992,349.6187,186.7047,1.0000,332.3503,232.3992,0.9985,399.1770,200.1391,0.9981,397.5638,233.1396,0.9989,428.2767,201.9835,0.9997,431.3657,234.0186,0.9998
156,371.0311,206.5796,0.9997,371.7390,248.4952,0.9694,408.3578,212.3777,0.9997,415.2906,247.6714,0.9991,438.3015,211.9301,1.0000,446.5406,248.0751,0.9988,349.6131,186.2621,1.0000,334.2679,231.5406,0.9999,399.4984,201.0900,0.9997,396.9494,233.7168,0.9996,428.2370,202.4212,0.9991,431.2375,234.4840,0.9993
157,371.6257,207.0254,0.9983,371.7319,248.7950,0.9818,408.1234,211.8082,0.9999,414.7568,248.1238,0.9996,438.1585,211.3899,0.9982,446.8412,248.6528,0.9977,349.7439,185.7530,0.9997,334.6911,231.9948,0.9997,399.4971,201.5299,0.9995,397.1164,234.1075,0.9995,428.1093,202.5081,0.9991,431.2242,234.3419,0.9996
158,372.4391,207.7042,1.0000,372.2554,249.8874,0.9992,408.2714,212.0462,0.9999,414.7594,248.9751,0.9992,438.0901,211.5188,1.0000,446.6376,249.2091,0.9970,349.9713,185.3721,0.9999,336.3401,232.5874,0.9971,399.6588,201.9115,0.9988,397.2729,234.6921,0.9984,428.4072,202.9344,0.9967,431.7590,234.4812,0.9991
159,372.7878,208.0298,0.9999,371.3952,250.8986,0.9947,408.6076,212.3180,0.9998,413.6044,249.2568,0.9930,438.1006,211.7932,1.0000,446.6960,250.0247,0.9973,350.1073,184.7381,1.0000,338.3296,232.6490,0.9983,399.7384,202.2887,0.9975,397.0168,235.1570,0.9998,428.2541,203.1726,1.0000,431.5977,234.5261,0.9983
160,373.7050,208.2957,0.9994,371.6628,250.8393,0.9932,409.3936,211.9990,0.9996,413.3181,249.3513,0.9946,438.2938,211.7306,1.0000,446.4698,250.2960,0.9976,350.4886,184.2565,1.0000,339.1156,233.0501,0.9998,400.8483,201.9474,0.9969,396.7456,235.2021,0.9999,428.6184,203.0919,0.9999,431.6140,234.1996,0.9990
161,375.1736,209.0331,0.9948,371.9990,251.0492,0.9921,410.8268,212.2050,0.9979,414.6414,249.3340,0.9979,438.8943,212.1006,0.9999,447.9344,250.4980,0.9997,351.7732,184.9100,0.9997,340.5337,233.8369,0.9999,401.8963,202.3132,0.9973,397.0531,235.8936,0.9997,429.5054,203.4636,0.9995,432.8107,234.7317,0.9963
162,376.3620,209.8040,0.9998,373.0656,251.6684,0.9959,411.7036,212.7754,0.9995,416.5403,249.6949,0.9943,439.5159,212.4103,0.9996,448.6097,250.6638,0.9991,352.7245,184.7087,1.0000,341.7178,233.7033,0.9999,402.4422,202.5670,0.9946,397.5193,236.2850,0.9991,430.2413,203.5883,0.9983,433.6573,234.8548,0.9987
163,377.0842,210.5169,0.9990,373.8712,251.3133,0.9968,411.9301,213.2451,0.9985,417.6703,249.6507,0.9959,439.6510,212.6946,0.9994,449.4868,250.7006,0.9975,352.7346,184.9119,0.9999,342.1948,234.1549,0.9998,402.2970,203.1077,0.9997,398.2415,236.4439,0.9998,430.7830,204.0680,0.9996,434.4152,235.1431,0.9999
164,377.4500,210.6733,0.9984,373.2888,251.8138,0.9994,411.9853,213.4171,0.9979,417.1852,250.1643,0.9920,439.3069,212.7997,0.9995,448.9301,250.8955,0.9975,352.8522,184.9389,0.9999,342.2625,234.7205,0.9993,402.1273,203.3610,0.9996,398.1537,236.7090,0.9994,430.7297,204.2497,0.9992,434.4783,235.2484,0.9999
165,377.2325,210.9385,0.9978,372.4900,251.8831,0.9997,411.5885,213.9118,1.0000,416.9991,250.0240,0.9923,438.8109,213.2409,0.9990,448.4022,250.9802,0.9980,352.6711,184.9082,0.9999,341.8336,235.0523,1.0000,401.5648,203.6377,0.9993,397.8484,236.8263,0.9976,430.1477,204.4404,0.9972,434.0943,235.2051,0.9999
166,376.7294,211.0502,0.9976,371.0636,252.3558,0.9965,411.2212,214.2043,0.9999,416.7003,249.9898,0.9936,438.5659,213.6198,0.9999,447.9792,251.1122,0.9979,352.6661,184.9984,0.9999,341.4170,235.2374,1.0000,401.0527,203.7053,0.9955,397.5048,237.0473,0.9992,429.8196,204.6581,0.9962,433.8557,235.3659,0.9981
167,376.7769,210.7783,0.9988,370.9948,252.2429,0.9967,411.1118,214.0905,0.9978,416.9657,249.7877,0.9907,438.3699,213.5867,1.0000,447.7620,251.1784,0.9978,352.5162,185.0495,0.9990,341.2901,235.2515,1.0000,400.9912,203.7391,0.9960,397.6392,237.0112,0.9988,429.6067,204.6014,0.9965,433.7515,235.5196,0.9983
168,376.3194,210.5479,0.9993,370.8175,252.0554,0.9972,410.7016,213.9685,0.9988,416.4315,249.5901,0.9919,438.1612,213.3771,0.9985,447.4392,250.8192,0.9990,352.1343,184.7114,0.9995,341.1224,234.8439,1.0000,400.6012,203.4728,0.9978,397.4752,236.7977,0.9984,429.3466,204.2033,0.9982,433.7657,235.3622,0.9984
169,375.9949,210.3769,0.9996,370.9913,251.6082,0.9920,410.5548,213.7710,0.9991,416.5214,249.3034,0.9926,438.1978,213.2242,0.9990,447.7041,250.5925,0.9994,352.0522,184.6759,0.9995,341.3018,234.5043,0.9996,400.8131,203.0898,0.9974,397.6315,236.5477,0.9986,429.5133,203.9114,0.9987,433.8115,235.1003,0.9983
170,376.1233,210.2272,0.9997,370.9795,251.3747,0.9939,410.4087,213.6974,0.9992,416.1801,249.2047,0.9949,438.1846,213.1521,0.9991,447.5621,250.5701,0.9993,352.0726,184.5885,0.9995,341.6702,234.1499,0.9998,400.8526,202.9045,0.9841,397.4913,236.4216,0.9990,429.7534,203.7905,0.9985,433.8721,234.9632,0.9981
171,376.0479,210.0636,0.9998,370.7398,251.0508,0.9970,410.1367,213.5034,0.9965,415.6853,249.0847,0.9966,438.1010,213.0003,0.9994,447.6667,250.4802,0.9994,352.0751,184.3953,0.9994,342.0164,233.6871,0.9999,400.9920,202.6887,0.9876,397.1812,236.1734,0.9995,429.7142,203.6095,0.9989,433.8374,234.8049,0.9933
172,375.9489,209.9314,0.9998,370.7338,250.6255,0.9976,410.0807,213.4992,0.9965,415.1723,248.9361,0.9979,438.0644,213.0421,0.9993,447.3903,250.4081,0.9996,352.0810,184.3568,0.9994,342.0613,233.3415,0.9999,400.9813,202.5949,0.9890,397.0840,236.0591,0.9996,429.8140,203.6430,0.9987,433.6689,234.7760,0.9939
173,376.3259,210.5738,0.9992,371.5112,251.1265,0.9946,410.3663,213.7277,0.9991,416.1078,248.9202,0.9954,438.2618,213.1095,0.9992,448.1135,250.6802,0.9989,352.5968,184.5565,0.9985,343.1159,233.2542,1.0000,401.1483,202.7458,0.9856,397.6180,236.0803,0.9989,429.9474,203.8467,0.9984,433.7841,234.7494,0.9928
174,376.3285,210.8514,0.9984,371.4683,251.2272,0.9942,410.2073,213.9340,0.9993,416.1929,249.2666,0.9944,438.4021,213.2784,0.9987,448.1248,251.0153,0.9980,353.0102,184.4876,1.0000,343.0774,233.4619,1.0000,401.3587,202.7665,0.9828,397.8022,236.0266,0.9985,430.4067,203.9437,0.9968,434.0362,234.6785,0.9949
175,376.3095,211.0184,0.9976,371.5837,251.1525,0.9939,410.3544,214.0985,0.9992,416.4865,249.5308,0.9918,438.4899,213.4658,0.9979,448.2505,251.2567,0.9966,353.2419,184.7290,0.9999,343.3307,233.4426,1.0000,401.5208,202.8928,0.9851,397.8176,236.1931,0.9983,430.7241,204.1269,0.9990,434.1976,234.8384,0.9999
176,376.5631,211.1518,0.9966,371.9734,251.3651,0.9905,410.4480,214.1608,0.9991,416.7392,249.8208,0.9944,438.6368,213.5188,0.9975,448.3166,251.5726,0.9937,353.0971,184.4447,1.0000,343.7571,233.3246,1.0000,401.5765,202.9294,0.9844,398.2497,236.1926,0.9998,430.8820,204.2107,0.9989,434.3364,234.8981,0.9999
177,376.6986,211.3736,0.9944,372.3319,251.7136,0.9948,410.5421,213.6772,0.9991,416.6803,249.8826,0.9955,438.6628,213.2287,0.9989,448.4991,251.7912,0.9906,353.4205,184.8714,0.9999,344.4186,233.7801,1.0000,401.9991,202.7956,0.9885,398.6784,236.1881,0.9998,430.7854,204.0795,0.9993,434.0952,235.0349,0.9999
178,376.8766,211.4874,0.9997,372.3019,251.8653,0.9998,410.5656,213.5576,0.9955,416.6787,249.8193,0.9949,438.7657,213.1946,0.9991,448.5747,251.9407,0.9994,353.2656,185.0394,0.9998,345.0942,233.8759,0.9999,402.0310,202.9546,0.9997,398.7269,236.1482,0.9999,430.7656,204.1097,0.9994,434.0894,234.9241,0.9999
179,377.3209,211.4107,0.9934,372.9047,251.9480,0.9997,410.6981,213.3557,0.9968,416.9626,249.9004,0.9942,438.8188,213.1377,0.9992,448.6828,252.0259,0.9993,353.7129,184.5405,0.9999,345.4743,233.8716,0.9998,402.3209,202.5655,0.9934,399.1832,236.0816,0.9998,430.9906,203.9249,0.9996,434.2723,234.9400,0.9999
180,377.2319,211.4493,0.9994,372.8784,252.3129,0.9996,410.5662,213.2562,0.9976,417.0435,250.0545,0.9944,438.7477,213.0232,0.9994,448.7152,252.1175,0.9992,353.4974,184.4630,0.9999,345.4204,234.0857,0.9998,402.3979,202.4965,0.9947,399.4663,236.0752,0.9998,430.8890,203.7751,0.9997,434.3338,234.9651,0.9999
181,377.1902,211.4441,0.9994,373.6477,252.0139,0.9989,410.4120,213.0395,0.9985,417.8846,249.6545,0.9964,438.9205,212.7198,0.9997,449.3591,251.6904,0.9923,353.4246,184.5389,0.9999,345.7153,234.2181,0.9996,402.5523,202.2964,0.9973,399.8307,235.8483,0.9998,430.8564,203.3007,0.9999,434.6773,234.7779,0.9944
182,377.5157,211.6334,0.9991,373.8746,252.2481,0.9984,410.7916,213.0899,0.9979,418.9636,249.6997,0.9993,439.4139,212.6562,0.9996,449.8656,251.7101,0.9895,353.4111,184.5032,0.9999,345.9246,234.4597,0.9993,403.0627,202.3932,0.9970,400.4870,235.8258,0.9994,431.1152,203.2459,0.9999,435.1045,234.7035,0.9950
183,377.6383,211.6827,0.9989,373.8375,252.2660,0.9985,410.7346,213.1234,0.9980,418.8878,249.7973,0.9994,439.3845,212.7792,0.9996,450.0605,251.8954,0.9956,353.5672,184.4846,0.9999,346.2426,234.4572,0.9998,403.2977,202.4574,0.9967,400.8010,235.8908,0.9989,431.3912,203.4037,0.9999,435.5308,234.9535,0.9999
184,377.7043,211.5522,0.9989,373.5488,252.3463,0.9989,410.5650,213.2209,0.9979,419.1451,249.7065,0.9991,439.3760,212.9954,0.9994,450.1094,252.1159,0.9953,353.9870,184.1273,0.9999,347.0564,234.3048,0.9999,403.4664,202.4552,0.9967,400.9167,235.9655,0.9987,431.2575,203.4911,0.9999,435.3596,235.2223,0.9998
185,377.2686,211.7270,0.9993,372.6722,251.8373,0.9997,410.1945,213.1835,0.9983,418.6407,249.3581,0.9976,439.2331,212.7076,0.9996,449.8735,251.8439,0.9969,353.7422,184.2914,0.9999,347.3154,234.0839,0.9999,403.0724,202.3643,0.9976,400.6870,235.6654,0.9992,430.9044,203.1110,1.0000,435.0258,234.7395,0.9948
186,377.2154,211.9684,0.9993,372.6998,251.6344,0.9947,410.0564,213.1133,0.9986,417.9811,249.2612,0.9982,439.0032,212.6994,0.9997,449.9373,251.6032,0.9922,353.5074,184.2018,1.0000,347.4512,233.9853,1.0000,402.7425,202.3941,0.9975,400.1912,235.6524,0.9997,430.4726,203.0668,0.9976,434.6731,234.6491,0.9959
187,378.0710,212.0428,0.9978,374.4321,253.4181,0.9959,410.3573,213.0054,0.9986,418.2426,249.9137,0.9997,439.2035,212.6342,0.9997,450.2419,251.0672,0.9976,353.3085,183.6492,0.9980,347.7405,234.8444,1.0000,403.2125,202.8279,0.9948,400.5957,236.2658,0.9990,430.2500,203.4204,0.9984,435.1223,235.4531,0.9996
188,378.1070,211.8708,0.9979,374.4102,254.0100,0.9983,410.2275,212.9051,0.9990,417.7439,250.3447,0.9998,439.0262,213.0619,0.9994,449.5728,252.1356,0.9972,353.0143,183.5724,0.9984,347.9724,234.7621,0.9991,403.2780,202.7867,0.9953,400.6171,236.2388,0.9989,430.3485,203.6459,0.9981,434.5787,235.4787,0.9994
189,378.5018,212.1550,0.9962,375.3636,255.1928,0.9907,410.4498,213.2521,0.9980,418.3114,250.6320,0.9996,439.1629,213.4180,0.9985,450.1124,252.0272,0.9946,353.5148,183.8366,1.0000,348.5110,235.1031,0.9997,403.5056,202.9879,0.9994,400.9898,236.6151,0.9978,430.3534,203.7169,0.9981,434.5874,235.6450,0.9993
190,378.7116,212.3101,0.9997,375.3585,255.4534,0.9880,410.3163,213.3572,0.9978,418.5016,250.7296,0.9995,439.0901,213.6365,0.9999,450.3997,252.2876,0.9997,353.7845,183.6979,0.9976,349.6407,235.0834,1.0000,403.6922,203.0019,0.9992,401.2395,236.5429,0.9970,430.5192,203.7997,0.9973,434.6045,235.7022,0.9993
191,379.2739,212.3832,0.9996,375.8449,255.5579,0.9955,410.6658,213.2631,0.9979,419.0054,250.8366,0.9990,439.2354,213.7758,0.9998,450.6875,252.4621,0.9995,353.9661,183.7212,0.9973,350.6289,234.8529,0.9999,404.1524,203.0347,0.9985,401.7817,236.7401,0.9989,430.6907,203.8780,0.9997,434.8284,236.0475,0.9986
192,379.2599,212.1484,0.9997,375.3862,255.9579,0.9896,410.7101,213.0896,0.9982,419.0250,250.7367,0.9990,439.3232,213.8615,0.9998,450.3897,252.5108,0.9995,353.5745,183.1830,0.9992,350.7577,234.6287,0.9990,404.2925,202.9853,0.9982,401.6634,236.7718,0.9989,430.6936,203.8851,0.9997,434.5959,236.1003,0.9987
193,379.1359,212.4852,0.9994,375.5707,255.8876,0.9915,410.5533,213.3730,0.9976,419.1314,250.7784,0.9988,439.1152,214.0272,0.9999,450.7902,252.4291,0.9996,354.1433,183.3342,0.9988,351.2039,234.4086,0.9993,404.3606,203.0394,0.9980,402.0215,236.7725,0.9989,430.7624,204.0160,0.9996,434.7361,236.1998,0.9986
194,378.7847,212.6622,0.9991,374.8306,255.6181,0.9919,410.1421,213.5984,0.9996,418.6796,250.4789,0.9994,438.6557,214.1697,0.9999,450.5959,252.2507,0.9998,354.0471,183.0966,0.9994,351.2335,234.0697,0.9996,403.9055,203.1356,0.9989,401.6393,236.6487,0.9992,430.2246,204.0483,0.9980,434.4036,236.1454,0.9988
195,378.5906,212.8839,0.9937,374.5071,255.2403,0.9955,409.9352,213.8835,0.9998,418.7904,250.3806,0.9994,438.3058,214.4777,0.9999,450.6646,252.3936,0.9998,354.3100,183.1987,0.9991,351.5027,233.9058,0.9996,403.7725,203.2603,0.9991,401.4917,236.7014,0.9991,430.2203,204.3173,0.9978,434.4067,236.3123,0.9982
196,378.7328,212.9706,0.9978,374.4574,255.2645,0.9952,410.2040,213.7531,0.9996,418.9357,250.3893,0.9993,438.4923,214.7357,0.9998,450.4502,252.9420,0.9992,354.0190,183.3778,0.9986,351.4156,233.9092,0.9996,404.1863,203.2305,0.9983,401.7461,236.7979,0.9990,430.4873,204.4907,0.9963,434.5893,236.5825,0.9971
197,378.3746,213.4330,0.9903,374.6557,255.6170,0.9905,410.1570,214.0133,0.9996,419.4392,250.5895,0.9986,438.4922,214.8376,0.9997,450.6051,253.1077,0.9988,354.3551,183.4901,0.9982,351.5116,233.9763,0.9995,404.0746,203.3686,0.9985,402.1084,236.8392,0.9988,430.7447,204.6703,0.9981,434.6823,236.6057,0.9968
198,378.5204,213.4727,0.9884,374.5613,255.5428,0.9907,410.4406,213.8153,0.9995,419.4549,250.3003,0.9988,438.6337,214.6089,0.9998,451.0471,252.8581,0.9992,354.4566,183.3282,0.9988,351.8430,234.0643,0.9991,404.3365,203.2197,0.9979,402.3914,236.7278,0.9991,430.8044,204.4940,0.9988,434.7045,236.3289,0.9980
199,378.5279,213.2099,0.9913,373.4912,255.3252,0.9956,410.3476,213.6547,0.9996,418.8384,250.1494,0.9995,438.4633,214.5986,0.9999,450.9781,252.9071,0.9992,354.4452,183.3895,0.9986,352.0517,233.9160,0.9989,404.3194,203.0337,0.9980,402.2032,236.6565,0.9992,430.8199,204.4314,0.9990,434.5493,236.2877,0.9979
