scorer,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker
bodyparts,L1A,L1A,L1A,L1B,L1B,L1B,L2A,L2A,L2A,L2B,L2B,L2B,L3A,L3A,L3A,L3B,L3B,L3B,R1A,R1A,R1A,R1B,R1B,R1B,R2A,R2A,R2A,R2B,R2B,R2B,R3A,R3A,R3A,R3B,R3B,R3B
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
136,191.6141,160.7489,0.9988,210.5242,195.0094,0.9999,214.1947,171.4753,0.9999,230.4231,204.4304,0.9998,234.7759,182.3660,0.9998,244.9435,213.0506,0.9998,224.5017,151.5713,0.9991,222.0005,185.3247,0.9989,235.2533,168.8534,0.9989,244.5260,198.0780,1.0000,256.6062,178.7502,0.9986,264.9254,204.8263,0.9986
137,191.3612,160.8196,0.9985,210.4848,195.3377,0.9996,214.3260,171.6357,0.9999,230.5862,204.6023,0.9995,234.9575,182.5264,0.9997,245.4818,213.4464,0.9991,224.2578,151.3091,0.9996,221.8350,185.4306,0.9983,235.3087,168.9692,0.9984,244.5050,198.3631,0.9999,256.3498,178.8872,0.9993,264.7418,205.5171,0.9991
138,191.1238,160.8627,1.0000,210.5794,195.5336,0.9993,214.4422,171.6659,0.9999,230.6282,204.7332,0.9990,235.0936,182.4226,0.9997,245.3053,213.6502,1.0000,224.3097,150.9650,0.9998,221.7922,185.4569,1.0000,235.3461,168.8779,0.9984,244.3275,198.4815,0.9980,256.3111,178.7676,0.9994,264.4762,205.4745,0.9995
139,190.8525,160.8965,1.0000,210.3769,195.8178,0.9988,214.5233,171.7114,0.9999,230.5155,204.8123,1.0000,235.0173,182.5253,0.9997,245.2575,213.6815,1.0000,224.2380,150.6871,0.9999,221.5028,185.3654,0.9979,235.1831,168.9667,0.9983,244.0955,198.4971,0.9990,255.9495,178.6344,0.9998,264.3949,205.7314,0.9993
140,190.8751,160.9837,1.0000,209.8811,196.1258,1.0000,214.5346,171.8612,0.9999,230.1844,204.9714,1.0000,234.8656,182.4945,0.9997,244.9465,213.6404,1.0000,224.2700,150.5505,0.9999,221.1500,185.3972,0.9984,235.0429,169.0749,0.9982,243.8412,198.5775,0.9994,255.7647,178.4437,0.9999,264.2652,205.2218,0.9994
141,190.5713,161.0078,0.9989,209.6005,196.1575,1.0000,214.5266,171.8162,0.9999,230.0770,205.1514,1.0000,234.9897,182.4583,0.9997,244.8169,213.7690,1.0000,224.1351,150.1818,0.9964,220.4525,185.1311,0.9995,235.0071,168.9562,0.9989,243.3961,198.5113,0.9997,255.5052,178.1809,0.9989,264.1639,204.9275,0.9994
142,190.7951,160.8796,1.0000,209.5136,196.3883,1.0000,214.4272,171.7837,0.9999,229.9393,205.5578,0.9992,234.8842,182.5571,0.9996,244.3571,214.0604,0.9981,224.1592,150.0547,0.9978,220.2092,185.1862,0.9994,235.0695,168.8875,0.9991,243.1348,198.7298,0.9994,255.5893,178.1999,0.9989,264.2553,204.5609,0.9967
143,190.9257,160.9711,1.0000,209.3874,196.6877,1.0000,214.6032,171.9106,0.9999,229.9874,205.7791,0.9999,235.0552,182.7205,0.9993,244.1876,214.2154,0.9986,224.2163,149.9354,0.9985,220.1660,185.2773,0.9992,235.3751,168.9142,0.9987,242.9756,198.9313,0.9987,255.5137,178.1896,0.9989,264.1501,204.5213,0.9969
144,190.6548,160.8541,0.9985,209.2628,196.5664,0.9995,214.4576,171.7200,0.9999,229.8144,205.7026,0.9994,234.8220,182.6677,0.9994,244.0457,214.2169,0.9991,224.1939,150.0856,0.9976,220.1617,185.3215,0.9990,235.3993,168.8754,0.9987,242.9790,198.9298,0.9987,255.6164,178.2906,0.9985,264.3027,204.3167,0.9975
145,190.5839,160.6977,0.9974,209.2419,196.2671,0.9995,214.3169,171.6384,0.9999,229.6709,205.4852,0.9997,234.8162,182.6956,0.9994,244.0461,214.3135,0.9991,224.1874,150.0157,0.9981,219.8709,185.0541,0.9996,235.1706,168.8001,0.9992,242.5861,198.8176,0.9990,255.4375,178.3150,0.9984,264.0684,204.5982,0.9968
146,190.6706,160.8855,0.9985,209.4243,196.4649,1.0000,214.5101,171.7638,0.9999,229.9508,205.4680,0.9992,235.0601,182.8041,0.9992,244.6384,214.5349,0.9998,224.2542,149.9699,0.9981,220.3680,185.2767,0.9991,235.2409,168.9502,0.9985,243.0490,198.9546,0.9987,255.6136,178.4826,0.9999,264.3071,204.9499,0.9990
147,190.4038,160.7483,0.9978,209.3377,195.7749,0.9987,214.1497,171.3624,0.9968,229.5736,205.0062,0.9999,234.7032,182.5129,0.9997,244.2469,213.9057,0.9987,224.1620,149.8732,0.9986,220.2795,184.8944,0.9998,235.1201,168.7290,0.9992,242.7991,198.3592,0.9998,255.5447,178.3375,0.9984,264.0797,204.3957,0.9983
148,190.4510,160.6199,0.9982,209.1890,195.6410,0.9987,213.7693,171.3959,1.0000,229.2646,205.0607,1.0000,234.3052,182.5786,0.9997,243.8861,213.6947,0.9997,224.1384,150.1315,0.9972,220.0443,184.7853,0.9999,234.7674,168.7362,0.9994,242.6915,198.3261,0.9998,255.4302,178.4197,1.0000,263.7005,204.7883,0.9999
149,190.8716,160.2861,0.9997,209.1142,195.1092,0.9995,213.6243,171.2635,0.9973,229.3055,204.9728,1.0000,233.9135,182.4151,0.9988,243.7696,213.5119,0.9988,223.9410,150.2688,0.9964,220.0497,184.5289,1.0000,234.3795,168.5660,0.9998,242.7873,198.0710,0.9999,255.1055,178.1785,0.9991,263.6714,205.0832,0.9999
150,191.1278,160.3066,0.9997,209.1532,195.0070,0.9994,213.6446,171.1422,0.9981,229.5775,205.1658,0.9999,234.0683,182.3748,0.9983,243.5459,213.2897,0.9996,224.0589,150.4666,0.9999,220.2248,184.4303,1.0000,234.6194,168.6585,0.9997,242.9196,198.2273,0.9998,255.0881,178.4673,1.0000,263.6318,205.5024,0.9999
151,191.1513,160.2156,0.9998,209.0299,195.1043,0.9994,213.5032,171.0902,0.9984,229.5411,205.3170,0.9999,233.9341,182.5470,0.9987,243.5071,213.2953,0.9996,223.8819,150.6428,0.9999,220.4389,184.6233,0.9999,234.6436,168.8085,0.9994,243.1598,198.4854,0.9997,255.1339,178.5867,1.0000,263.6054,205.5865,0.9999
152,191.1138,160.0889,0.9999,209.1088,194.8160,0.9995,213.5635,170.9933,0.9987,229.4933,205.2248,0.9999,233.9787,182.5320,0.9986,243.4431,213.3802,0.9994,223.8456,150.7291,0.9999,220.5466,184.6233,0.9999,234.6165,168.8891,0.9992,243.2777,198.5007,0.9996,255.2858,178.7876,1.0000,263.6286,205.8954,0.9997
153,190.8144,160.1615,0.9998,209.2164,195.0468,0.9993,213.8220,171.2278,0.9973,229.4732,204.9909,0.9999,234.1900,182.5008,0.9998,243.6645,213.4386,0.9991,223.9141,150.5929,0.9999,220.7251,184.5462,0.9999,234.6758,168.9588,0.9991,243.1075,198.3282,0.9998,255.3840,178.5686,1.0000,263.7290,205.3416,0.9999
154,190.6189,160.3333,0.9985,209.2086,195.0388,0.9995,213.8385,171.2850,0.9969,229.2295,204.6141,0.9994,234.2163,182.4633,0.9998,243.9600,213.4099,0.9987,224.0495,150.4046,0.9999,220.2771,184.6478,0.9999,234.7429,168.9644,0.9989,242.8418,198.2507,0.9999,255.5105,178.5214,1.0000,263.9434,205.0522,0.9999
155,190.6528,160.4606,0.9981,209.4984,195.0996,0.9999,214.2409,171.2975,0.9968,229.7776,204.7662,0.9986,234.9786,182.4394,0.9997,244.6524,213.4528,0.9988,224.1877,149.9201,0.9984,220.3451,184.7228,0.9999,235.2320,168.8748,0.9985,243.0300,198.1791,0.9999,255.6920,178.5262,0.9999,264.2505,204.7794,0.9963
156,190.8223,160.6336,0.9989,209.5277,195.7864,0.9991,214.4541,171.5902,0.9999,230.0762,205.2229,1.0000,235.0345,182.7120,0.9993,244.9398,213.9051,1.0000,224.4059,150.3317,0.9999,220.4555,185.2248,0.9992,235.4678,168.9514,0.9980,243.2380,198.4983,0.9996,255.7626,178.5287,0.9999,264.8039,204.7446,0.9938
157,190.8398,160.6545,0.9988,209.4967,196.0815,1.0000,214.6907,171.5375,0.9999,230.3953,205.5734,0.9999,235.3068,182.8003,0.9990,245.3236,214.1727,0.9999,224.3489,150.2386,0.9965,219.9213,185.2566,0.9990,235.5656,168.8342,0.9985,243.0196,198.8347,0.9986,255.6201,178.5283,0.9999,264.6681,205.0854,0.9974
158,191.1517,160.4941,0.9992,209.8191,196.1952,1.0000,214.8827,171.4324,0.9998,230.6708,205.8470,0.9998,235.4618,182.8691,0.9985,245.6067,214.3132,0.9998,224.3515,150.6962,0.9999,219.4386,185.5003,0.9993,235.6085,168.7134,0.9989,242.9471,198.9402,0.9983,255.7000,178.7294,0.9999,264.8882,205.2735,0.9947
159,191.5595,160.5818,0.9989,209.5668,196.9802,0.9998,215.1841,171.6770,0.9995,230.8310,206.6023,1.0000,235.5077,183.0997,0.9978,245.6648,214.7185,0.9996,224.2762,150.9725,0.9999,219.1981,186.0670,0.9996,235.5079,168.8954,0.9990,242.9557,199.6713,0.9998,255.9582,178.7463,0.9999,265.5485,205.1297,0.9995
160,192.0001,160.5526,0.9988,209.9907,197.2614,0.9994,215.3403,171.7919,0.9992,231.3872,206.9041,1.0000,235.9089,183.1474,0.9971,245.9316,214.4277,0.9996,224.3662,151.1698,0.9998,219.6201,186.3338,0.9985,235.7524,168.9112,0.9986,243.2462,199.5680,0.9998,255.8296,178.7587,0.9999,266.0669,204.6322,0.9942
161,191.7692,160.2911,0.9995,210.0370,196.8678,0.9998,215.1108,171.7560,0.9996,231.4089,206.7654,1.0000,235.6747,183.0478,0.9984,245.6073,213.7323,0.9999,223.9841,151.6011,0.9996,219.3850,186.3493,0.9992,235.2747,168.9510,0.9995,243.4369,199.0292,0.9980,255.8894,178.5963,0.9998,266.7963,203.6556,0.9942
162,191.5892,160.3033,0.9996,210.0683,197.2074,0.9989,214.9188,171.7854,0.9998,231.3948,206.8562,1.0000,235.6099,183.3117,0.9974,245.7117,213.6013,0.9998,223.9131,151.8473,0.9991,219.1749,186.3213,0.9996,235.2326,168.9839,0.9995,243.4627,198.9844,0.9979,256.1846,178.5866,0.9996,267.1534,203.5448,0.9997
163,191.3143,160.3322,0.9996,209.8679,197.4842,0.9974,214.8002,171.7127,0.9998,231.0918,206.8453,1.0000,235.5563,183.4220,0.9964,245.3379,213.7599,0.9999,224.0984,151.8491,0.9991,219.1660,186.4226,0.9995,235.3147,169.0878,0.9994,243.4158,199.1272,0.9974,256.2076,178.8148,0.9996,267.0400,203.9104,0.9913
164,191.0981,160.3373,0.9996,209.6960,197.7263,0.9944,214.5150,171.6091,0.9999,230.8029,206.8511,1.0000,235.2375,183.4538,0.9963,245.2091,213.7555,1.0000,224.0807,151.8774,0.9990,219.0889,186.5698,0.9994,235.0744,169.1067,0.9994,243.2365,199.2931,0.9960,255.8980,178.8937,0.9998,266.7769,204.2578,0.9937
165,191.0240,160.2096,0.9998,209.5708,197.6926,0.9952,214.5008,171.5721,0.9999,230.8037,207.1619,1.0000,235.2085,183.3892,0.9971,245.3086,214.3104,0.9999,223.7682,151.5338,0.9978,218.9398,186.6155,0.9995,234.8507,169.1641,0.9993,243.1665,199.4202,0.9944,255.4212,178.9529,0.9999,266.5730,204.7333,0.9912
166,190.7325,160.2916,0.9978,209.4212,197.8526,1.0000,214.3298,171.6006,1.0000,230.3217,207.1852,1.0000,234.9053,183.5325,0.9957,244.8646,214.4292,0.9998,223.5876,151.5188,0.9985,218.5462,186.7134,0.9994,234.6066,169.2589,0.9991,242.9938,199.5377,0.9999,255.0216,178.9569,1.0000,265.9842,205.0208,0.9989
167,190.4695,160.5110,0.9986,209.3857,198.4583,0.9998,214.2481,171.8902,1.0000,230.2730,207.2695,1.0000,234.8824,183.9399,0.9998,245.1983,214.8085,0.9994,223.6651,151.5954,0.9980,218.5965,186.9593,0.9986,234.6531,169.4794,0.9980,243.1152,199.8771,0.9998,254.8541,179.1512,0.9999,265.6842,205.6457,0.9990
168,190.3928,160.7426,0.9979,209.5062,198.9389,0.9991,214.3055,172.1220,0.9999,230.2643,207.5485,0.9999,234.8944,184.0452,0.9998,245.1778,215.0787,0.9986,223.8122,151.6590,0.9994,218.7445,187.1373,0.9975,234.7453,169.5531,0.9974,243.2263,200.1484,0.9997,254.8111,179.2755,0.9999,265.5225,205.8565,0.9987
169,190.4895,160.8472,0.9991,209.5338,199.0322,0.9988,214.3837,172.1993,0.9999,230.5188,207.6952,0.9999,235.1030,184.1056,0.9998,245.4603,215.2563,0.9975,223.8674,151.6967,0.9993,218.7018,187.2800,0.9999,234.8455,169.6427,0.9999,243.2791,200.1110,0.9997,254.9739,179.3243,0.9999,265.6706,205.7478,0.9989
170,190.5021,160.7309,0.9978,209.7081,198.9921,0.9990,214.5654,172.1756,0.9999,230.7650,207.5316,0.9999,235.3559,184.0618,0.9996,245.7825,215.1424,0.9983,223.7909,151.5101,0.9996,218.8811,187.1116,0.9978,235.0257,169.5605,0.9969,243.2565,199.7437,0.9998,254.9183,179.2419,0.9999,265.6457,205.5252,0.9993
171,190.3961,160.8473,0.9994,209.5359,199.1591,0.9985,214.4274,172.2458,0.9999,230.6551,207.6345,0.9999,235.3407,184.0607,0.9997,245.6817,215.2479,0.9977,223.7499,151.5135,0.9971,218.8830,187.1131,0.9978,235.0054,169.5811,0.9966,243.1154,199.7681,0.9999,254.8792,179.2507,0.9999,265.4659,205.3915,0.9995
172,190.3799,160.8604,0.9994,209.4246,198.8290,0.9995,214.4138,172.2254,0.9999,230.4489,207.5254,0.9999,235.3000,183.9112,0.9997,245.4328,215.4141,0.9999,223.7648,151.4780,0.9970,218.8637,187.0635,0.9981,235.0446,169.5808,0.9966,243.0246,199.6125,0.9999,254.9348,179.2989,0.9999,265.4305,205.3052,0.9995
173,190.4002,160.9177,0.9994,209.2557,199.0098,0.9986,214.4424,172.1168,0.9999,230.2780,207.4378,0.9999,235.2800,184.0405,0.9997,245.3114,215.2834,0.9975,223.6371,151.1935,0.9977,218.7614,186.8038,0.9990,234.9461,169.5711,0.9968,242.9017,199.4987,0.9946,254.7122,179.3534,0.9980,264.9467,205.2851,0.9904
174,190.3128,160.9304,0.9995,209.2055,198.9903,0.9987,214.3634,172.1346,0.9999,230.2597,207.2665,1.0000,235.2967,184.1343,0.9997,245.4680,215.0637,0.9988,223.5242,151.0365,0.9984,218.7021,186.7657,0.9992,234.9517,169.5430,0.9972,242.8530,199.3383,0.9965,254.7625,179.2253,0.9999,264.9791,205.0744,0.9903
175,190.2754,160.8662,0.9996,209.0705,198.9309,0.9990,214.2568,172.0211,1.0000,230.0786,207.1553,1.0000,235.0914,184.0187,0.9998,245.2341,214.9345,0.9992,223.4324,150.8953,0.9989,218.6004,186.6082,0.9995,234.9107,169.4239,0.9982,242.7373,199.1215,0.9981,254.7418,179.1801,0.9999,265.0643,204.8581,0.9997
176,190.2972,160.8283,0.9979,209.0872,198.9009,0.9990,214.3214,172.0155,1.0000,230.0942,207.0419,1.0000,235.0099,183.9431,0.9998,245.3056,214.9213,0.9991,223.3944,150.7596,0.9991,218.4569,186.5375,0.9996,234.9026,169.3594,0.9986,242.7562,198.9540,0.9988,254.6978,179.0303,0.9982,265.3065,204.6088,0.9953
177,190.4138,160.9075,0.9994,209.0583,199.0006,0.9988,214.5030,172.1172,0.9999,230.1994,207.0435,1.0000,235.3245,184.1618,0.9996,245.5585,214.9163,0.9990,223.3354,150.7112,0.9992,218.4868,186.3596,0.9998,235.0323,169.3689,0.9986,242.8141,198.8810,0.9989,254.8433,179.0841,0.9999,265.3625,204.7201,0.9937
178,190.3204,160.9033,0.9995,208.9687,198.9921,0.9988,214.4764,172.0942,0.9999,230.1165,206.9644,1.0000,235.4562,184.3253,0.9994,245.6413,214.8666,0.9991,223.1893,150.5638,0.9995,218.4906,186.1992,0.9999,235.0538,169.3281,0.9987,242.8034,198.7489,0.9993,254.9307,179.2084,0.9999,265.3475,204.7154,0.9938
179,190.3729,161.1071,0.9994,209.0972,199.1682,0.9981,214.6243,172.3023,0.9999,230.3331,207.2402,1.0000,235.7382,184.4968,0.9989,245.8593,215.1499,0.9980,223.2499,150.7414,0.9993,218.6797,186.3699,0.9997,235.2182,169.4958,0.9978,242.9256,198.9827,0.9986,254.9774,179.3898,0.9999,265.3516,205.1293,0.9996
180,190.4357,161.2608,0.9993,209.1213,199.0943,0.9986,214.6750,172.4467,0.9998,230.5193,207.3186,1.0000,235.8671,184.5070,0.9985,245.9766,215.1540,0.9979,223.3820,150.8996,0.9989,218.8433,186.5257,0.9996,235.2237,169.5837,0.9969,243.0282,199.1479,0.9979,254.9943,179.5198,0.9998,265.4322,205.2213,0.9996
181,190.5944,161.2142,0.9989,209.2316,199.1530,0.9983,214.7992,172.5024,0.9997,230.8152,207.3061,0.9999,236.0148,184.5833,0.9979,246.3391,215.1676,0.9970,223.4907,150.7370,0.9987,219.1003,186.5640,0.9993,235.4198,169.5583,0.9968,243.2590,199.0199,0.9986,255.1212,179.5097,0.9998,265.7867,204.9147,0.9994
182,190.8697,161.2172,1.0000,209.3578,199.0821,0.9991,214.9521,172.6885,0.9994,231.3878,207.4327,0.9998,236.4227,184.6209,0.9995,246.7984,215.3559,1.0000,223.6017,150.7305,0.9983,219.4803,186.4835,0.9987,235.6721,169.6386,0.9992,243.4328,198.9743,0.9987,255.3115,179.4949,0.9998,266.4164,204.9201,0.9975
183,190.9808,161.2545,1.0000,209.4420,199.0488,0.9992,214.9680,172.7870,0.9992,231.5367,207.4793,0.9998,236.4834,184.7227,0.9994,246.9564,215.4855,1.0000,223.6150,150.8005,0.9983,219.5877,186.5070,0.9982,235.7094,169.6985,0.9991,243.5734,199.0132,0.9985,255.4489,179.6069,0.9997,266.4648,205.0037,0.9976
184,191.0698,161.3047,1.0000,209.5693,199.2290,0.9985,214.8213,172.8188,0.9992,231.6516,207.6342,0.9996,236.3607,184.7033,0.9994,247.0677,215.6212,1.0000,223.5989,150.9580,0.9983,219.6190,186.6555,0.9980,235.6142,169.7468,0.9993,243.6331,199.1054,0.9981,255.4666,179.6200,0.9996,266.5649,205.0072,0.9973
185,190.9431,161.3758,1.0000,209.6246,199.5187,1.0000,214.6472,172.9521,0.9989,231.5175,207.7165,0.9996,236.1270,184.9112,0.9967,246.9870,215.6665,1.0000,223.5749,151.0432,0.9984,219.5568,186.7225,0.9982,235.4827,169.8200,0.9995,243.6237,199.1957,0.9976,255.3729,179.7710,0.9994,266.3937,205.0506,0.9983
186,190.8629,161.3734,1.0000,209.5895,199.6071,1.0000,214.6163,173.0248,0.9986,231.4596,207.8196,0.9996,236.1193,185.0439,0.9962,246.8125,215.6043,1.0000,223.5698,151.0622,0.9984,219.6195,186.9263,0.9974,235.5359,169.9659,0.9994,243.7441,199.3779,0.9962,255.4413,180.0523,0.9985,266.3413,205.0336,0.9987
187,191.5209,161.0610,0.9999,209.9389,198.9498,0.9992,215.1899,173.1112,0.9970,231.8304,208.0737,0.9988,236.4348,184.4359,0.9997,246.6956,215.7323,1.0000,224.1699,151.6854,0.9992,220.0706,186.7405,0.9996,236.0069,169.8923,0.9978,244.1939,199.4237,0.9935,255.7202,180.1078,0.9980,266.2792,205.1632,0.9986
188,191.3286,160.8942,1.0000,209.8844,199.5911,0.9999,215.1454,173.1496,0.9994,232.1009,208.4278,1.0000,236.6583,184.6625,0.9994,247.0233,215.6467,1.0000,223.9350,151.4822,0.9995,220.2809,186.7245,0.9996,235.7882,170.0824,0.9987,244.3421,199.4981,0.9925,255.5674,180.4425,0.9999,266.3623,205.0034,0.9985
189,191.1137,161.1014,1.0000,209.4958,199.5168,0.9999,215.0954,173.0809,0.9973,232.3096,208.2592,0.9984,236.8845,184.5999,0.9995,247.5811,215.1399,0.9987,223.6375,151.4437,0.9967,220.3142,186.5925,0.9997,235.6798,170.1598,0.9989,244.2060,199.4044,0.9947,255.0785,180.3961,1.0000,265.5732,205.4178,0.9996
190,191.0059,161.1001,1.0000,209.3917,199.2259,0.9976,215.1385,172.9383,0.9979,232.3421,207.9239,0.9995,236.7981,184.3973,0.9997,248.0826,214.7391,0.9994,223.4487,151.2884,0.9978,220.2937,186.4125,0.9998,235.5290,170.0558,0.9993,244.0996,199.0385,0.9976,255.0154,180.0354,0.9982,265.4330,205.3561,0.9997
191,190.8593,161.1185,1.0000,209.1886,199.2360,0.9967,215.0008,172.9414,0.9982,232.4558,208.0645,0.9993,236.8034,184.5598,0.9996,248.1732,214.8594,0.9992,223.4257,151.1329,0.9981,220.3094,186.3050,0.9999,235.5437,170.1102,0.9992,244.0122,199.2167,0.9968,255.0038,180.0757,0.9979,265.2326,205.7094,0.9994
192,190.9195,161.0392,1.0000,209.0883,199.0810,0.9979,214.8624,172.8298,0.9987,232.5014,208.0344,0.9993,236.8607,184.5663,0.9995,248.2764,214.9418,0.9991,223.4482,150.9524,0.9981,220.3571,186.2146,0.9999,235.6080,170.0254,0.9991,243.9658,199.1565,0.9975,255.1121,180.0622,0.9981,265.0200,205.7451,0.9940
193,191.0999,161.0365,1.0000,208.8567,198.9120,0.9988,214.8422,172.7995,0.9989,232.5301,208.0142,0.9994,236.8065,184.4878,0.9997,248.3647,214.9233,0.9990,223.2455,150.8402,0.9991,220.3953,186.2352,0.9999,235.4321,169.9420,0.9995,244.1921,199.0022,0.9978,255.5067,179.9543,0.9988,265.6031,205.0685,0.9998
194,191.1647,161.0292,1.0000,208.6803,198.9587,0.9988,214.7663,172.8211,0.9989,232.6034,208.1177,0.9991,236.7938,184.4393,0.9997,248.3613,215.1417,0.9986,223.3357,150.7935,0.9990,220.5937,186.2421,0.9998,235.3784,169.9902,0.9996,244.3525,198.9948,0.9974,255.6643,179.9208,0.9989,265.7752,204.8932,0.9998
195,191.1185,161.0292,1.0000,208.5629,198.8635,0.9991,214.7049,172.8153,0.9989,232.5342,208.2868,0.9984,236.6376,184.5439,0.9996,248.3056,215.4788,0.9996,223.3352,150.8623,0.9990,220.3711,186.2445,0.9999,235.2725,170.0197,0.9997,244.2843,199.1322,0.9973,255.6109,180.0724,0.9983,265.7072,205.0179,0.9998
196,191.1742,161.0572,1.0000,208.5717,199.1150,0.9981,214.6569,172.8812,0.9988,232.6432,208.3514,1.0000,236.6880,184.6211,0.9995,248.3313,215.6501,0.9996,223.4270,150.8737,0.9987,220.4933,186.1597,0.9999,235.3326,170.0421,0.9997,244.3444,199.1645,0.9970,255.5417,180.0683,0.9983,265.6638,205.1024,0.9998
197,191.0595,161.1069,1.0000,208.5588,199.3039,0.9965,214.5731,173.0696,0.9978,232.8162,208.5754,1.0000,236.5519,184.7071,0.9994,248.3879,215.9444,0.9996,223.5188,150.9735,0.9984,220.7098,186.5038,0.9997,235.3325,170.4152,0.9994,244.5796,199.6266,1.0000,255.3843,180.3839,1.0000,265.4733,205.7382,0.9996
198,190.9763,161.1917,1.0000,208.6705,199.5775,0.9997,214.3806,173.2344,0.9999,232.9340,208.7677,0.9999,236.3823,184.8078,0.9992,248.3926,216.0154,0.9995,223.5768,151.2889,0.9981,220.8928,186.8532,0.9991,235.3064,170.5855,0.9993,244.7912,199.8827,1.0000,255.3557,180.6330,0.9999,265.5332,205.7881,0.9996
199,190.9176,161.2425,1.0000,208.7972,199.6276,0.9996,214.4521,173.2463,0.9999,232.9407,208.7129,0.9999,236.2363,184.8195,0.9992,248.4787,215.9908,0.9994,223.5435,151.4111,0.9979,220.8745,186.9311,0.9989,235.1526,170.6201,0.9994,244.8338,199.8508,1.0000,255.1822,180.7178,1.0000,265.3119,205.9713,0.9995
200,190.9389,161.2190,1.0000,208.7912,199.6626,0.9996,214.5062,173.2682,0.9999,233.1570,208.7380,0.9998,236.1813,184.8400,0.9991,248.5518,215.9069,1.0000,223.5636,151.3732,0.9979,220.9896,186.9400,0.9987,235.0963,170.6195,0.9994,244.9407,199.9203,0.9999,255.1003,180.8056,0.9999,265.3347,205.8656,0.9996
201,190.8489,161.1551,1.0000,208.7789,199.5428,0.9996,214.4624,173.1994,0.9999,233.0828,208.5110,0.9999,236.0621,184.6761,0.9974,248.4317,215.6843,0.9995,223.3809,151.4552,0.9984,221.0282,186.9576,0.9986,234.9533,170.5243,0.9996,244.9942,199.7417,1.0000,254.9801,180.6899,1.0000,265.3308,205.6630,0.9998
202,190.8241,161.2213,1.0000,208.8914,199.4922,0.9943,214.5528,173.2251,0.9998,233.0977,208.3790,0.9998,236.1067,184.7139,0.9971,248.4174,215.6577,0.9995,223.4010,151.5880,0.9980,221.1917,187.0761,0.9980,234.9535,170.5760,0.9996,245.0647,199.7876,1.0000,255.0191,180.6684,1.0000,265.3619,205.7922,0.9997
203,190.8348,161.2879,1.0000,208.7930,199.3934,0.9961,214.4191,173.3078,0.9999,232.8485,208.1906,0.9985,236.0502,184.7169,0.9973,248.5082,215.6425,0.9993,223.4510,151.6185,0.9977,221.1015,187.2271,0.9996,234.9740,170.6097,0.9996,244.9702,199.7034,1.0000,255.0105,180.6504,1.0000,265.2784,205.8751,0.9996
204,190.8047,161.4041,1.0000,208.8029,199.3315,0.9969,214.3535,173.3960,0.9999,232.8703,208.1845,0.9983,235.9230,184.7453,0.9978,248.6613,215.9464,1.0000,223.5894,151.6489,0.9970,221.0001,187.3543,0.9997,235.0263,170.7000,0.9994,244.9650,199.7488,1.0000,254.9913,180.7416,1.0000,265.4713,206.0537,0.9993
205,190.7834,161.4265,1.0000,208.6539,199.2329,0.9979,214.3764,173.4516,0.9999,232.7941,208.1901,0.9982,235.7551,184.8472,0.9982,248.7251,216.1755,0.9999,223.5691,151.5561,0.9974,220.9154,187.3233,0.9998,234.9235,170.7268,0.9994,244.8852,199.8265,1.0000,255.0243,180.7617,1.0000,265.5582,206.1644,0.9991
206,190.7472,161.4193,0.9983,208.4941,198.9568,0.9989,214.2283,173.1339,0.9976,232.6978,207.9954,0.9990,235.5982,184.5702,0.9990,248.7295,215.7875,1.0000,223.4694,151.5822,0.9979,220.8580,186.9756,0.9990,234.8264,170.4647,0.9998,245.0496,199.5508,1.0000,255.1332,180.6010,1.0000,265.8015,205.6811,0.9997
207,190.7392,161.1684,0.9984,208.2288,198.4764,0.9997,214.0981,172.8495,0.9990,232.2038,207.7992,0.9995,235.4118,184.3281,0.9994,248.4563,215.5021,0.9993,223.3207,151.6153,0.9984,220.5302,186.7997,0.9995,234.5546,170.3137,0.9999,244.9705,199.3897,0.9982,254.8738,180.5523,1.0000,265.3822,205.7017,0.9998
208,190.5664,161.0008,0.9990,208.3797,198.4089,0.9997,214.2471,172.8216,0.9991,232.2133,207.7501,0.9996,235.4940,184.3310,0.9993,248.3940,215.2336,0.9984,223.1748,151.4419,0.9991,220.3327,186.6219,0.9997,234.4413,170.2282,0.9999,244.9021,199.1027,0.9993,254.6474,180.4703,0.9981,265.2164,205.3237,1.0000
